BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
680,JOHOR,"PPD PASIR GUDANG",Jenis Kebangsaan (T),JBD1006,SJK(T) PERMAS JAYA,"JLN. PERMAS 3, BANDAR BARU PERMAS JAYA.",MASAI,81750,073882004,073882004
681,JOHOR,"PPD PASIR GUDANG",Jenis Kebangsaan (T),JBD1007,SJK(T) LADANG  SG  PLENTONG,KARUNG BERKUNCI  704,"JOHOR BAHRU",80730,078651628,078651628
682,JOHOR,"PPD PASIR GUDANG",Jenis Kebangsaan (T),JBD1008,SJK(T) MASAI,JALAN SEKOLAH,MASAI,81750,072513364,072518363
683,JOHOR,"PPD PASIR GUDANG",Jenis Kebangsaan (T),JBD1009,SJK(T) PASIR GUDANG,"JALAN CEMPEDAK 1, TMN. KOTA MASAI","PASIR GUDANG",81700,072521299,072521299
684,JOHOR,"PPD PASIR GUDANG",Jenis Kebangsaan (T),JBD1010,SJK(T) DESA CEMERLANG,PERSIARAN CEMERLANG,ULU TIRAM,81800,078612424,078619120
685,JOHOR,"PPD PASIR GUDANG",Jenis Kebangsaan (T),JBD1011,SJK(T) LADANG ULU TIRAM,JALAN FELDA ULU TEBRAU,ULU TIRAM,81800,078611668,078611668
686,JOHOR,"PPD PASIR GUDANG",Jenis Kebangsaan (T),JBD1013,SJK(T) LADANG MADOS,PETI SURAT 37,ULU TIRAM,81800,078651055,TIADA
687,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1013,SK SENIBONG,"JALAN PERMAS 16,  PERMAS JAYA",MASAI,81750,073875532,073875532
688,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1014,SK KOPOK,"JALAN HIJRAH UTAMA, KAMPUNG KOPOK BARU.","PASIR GUDANG",81700,072611700,072611900
689,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1015,SK CAHAYA BARU,"JALAN PERAK, KAMPUNG CAHAYA BARU",MASAI,81760,072611109,072611109
690,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1016,SK MASAI,JALAN TENGAH,MASAI,81750,072511655,072551697
691,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1017,SK PASIR PUTEH,KG. PASIR PUTEH,"PASIR GUDANG",81700,072711844,072711844
692,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1018,SK KONGKONG LAUT,KG. KONGKONG LAUT,MASAI,81760,072551369,072521472
693,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1019,SK PASIR GUDANG (1),"JLN. 10/19,TAMAN AIR BIRU,","PASIR GUDANG",81700,072513784,072543849
694,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1020,SK TANJONG LANGSAT,"PETI SURAT 16,",MASAI,81757,072162477,TIADA
695,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1021,SK SUNGAI TIRAM,PS 03,ULU TIRAM,81800,078613826,078633826
696,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1023,SK ULU TIRAM,"BATU 13, JALAN SUNGAI TIRAM,",ULU TIRAM,81800,078611007,078611007
697,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1027,SK (FELDA ) ULU TEBRAU,"JKR 3196 FELDA ULU TEBRAU, ULU TIRAM","JOHOR BAHRU",81810,078601863,078601863
698,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1028,SK KANGKA TEBRAU,JLN. PINANG,"JOHOR BAHRU",81100,073540778,073570519
699,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1038,SK PASIR GUDANG (2),"JALAN 10/1, PERJIRANAN 10","PASIR GUDANG",81700,072514410,072515410
700,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1039,SK PASIR GUDANG 3,JALAN 9/7,"PASIR GUDANG",81700,072515315,072532957
701,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1063,SK PERMAS JAYA 1,"JALAN PERMAS 1/9, TAMAN PERMAS JAYA",MASAI,81750,073873853,073882603
702,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1066,SK TAMAN RINTING 1,"JALAN ANGSANA 10, TAMAN RINTING",MASAI,81750,072518003,072528106
703,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1067,SK TAMAN JOHOR JAYA 1,"JALAN BAKAWALI 13, TAMAN JOHOR JAYA","JOHOR BAHRU",81100,073534215,073552153
704,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1073,SK TAMAN PERMAS JAYA 2,"JLN PERMAS 3/10 TAMAN PERMAS JAYA,",MASAI,81750,073879091,073867228
705,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1075,SK TAMAN JOHOR JAYA 2,"JLN KEEMBONG 41,   TAMAN JOHOR JAYA ,","JOHOR BAHRU",81100,073555034,073555035
706,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1077,SK TAMAN DAYA,"JALAN SAGU 6, TAMAN DAYA,","JOHOR BAHRU",81100,073560708,073543978
707,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1079,SK DESA CEMERLANG,"TMN. DESA CEMERLANG,  ULU TIRAM",ULU TIRAM,81800,078615712,078615716
708,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1080,SK TAMAN RINTING 2,"JLN KERUING 10, TMN RINTING",MASAI,81750,073862059,073862059
709,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1081,SK TAMAN DESA JAYA,"JLN. DANAU 32, TMN. DESA JAYA,","JOHOR BAHRU",81100,073529298,073529048
710,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1083,SK PASIR GUDANG 4,"JALAN MAWAR 45, TAMAN MAWAR","PASIR GUDANG",81700,072532889,072532889
711,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1085,SK SERI KOTA PUTERI,"JLN BAYAN, BANDAR BARU KOTA PUTERI,",MASAI,81750,073889164,073881720
712,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1087,SK PERIGI ACHEH,KAMPUNG PERIGI ACHEH,"PASIR GUDANG",81700,072162478,""
713,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1088,SK TAMAN MOLEK,"PERSIARAN MOLEK UTAMA, TAMAN MOLEK","JOHOR BAHRU",81100,073574322,073575322
714,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1089,SK TMN JOHOR JAYA 3,"JALAN TERATAI 50, TAMAN JOHOR JAYA","JOHOR BAHRU",81100,073575860,073585860
715,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1090,SK TAMAN PUTERI WANGSA,"JALAN BADIK 30, TAMAN PUTERI WANGSA",ULU TIRAM,81800,078677077,078677077
716,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1091,SK TAMAN MEGAH RIA,"JALAN API - API 1, TAMAN MEGAH RIA","JOHOR BAHRU",81750,073866700,073862700
717,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1092,SK TAMAN PERMAS JAYA 3,"JALAN PERMAS 7, BANDAR BARU PERMAS JAYA,",MASAI,81750,6073867215,"6073888964"
718,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1097,SK TAMAN DAYA 3,"JALAN SAGU36,TAMAN DAYA","JOHOR BAHRU",81100,073532794,073532794
719,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1099,SK TAMAN JOHOR JAYA 5,"JALAN ANGGERIK 21, TAMAN JOHOR JAYA","JOHOR BAHRU",81100,073538613,073538613
720,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1101,SK PERMAS JAYA 5,"JALAN PERMAS 13/1, TAMAN PERMAS JAYA",MASAI,81750,073864677,073864677
721,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1103,SK BANDAR SERI ALAM,"JALAN RIMBUN,BANDAR SERI ALAM, MASAI","JOHOR BAHRU",81750,072561820,072516940
722,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1104,SK TAMAN DAYA 2,"JLN NIPAH, TAMAN DAYA","JOHOR BAHRU",81100,073540385,073554124
723,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1105,SK TAMAN PASIR PUTIH,"JLN. SELASIH, TMN. PASIR PUTIH","PASIR GUDANG",81700,072521561,072521470
724,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1106,SK SERI ALAM 2,JLN. SURIA 47 BANDAR SERI ALAM,MASAI,81750,073885577,073886577
725,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1107,SK TAMAN CENDANA,JLN PERSIARAN CENDANA,"PASIR GUDANG",81700,072521016,072521016
726,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1108,SK SERI KOTA PUTERI 4,"JLN. PENAGA, BANDAR BARU KOTA PUTERI",MASAI,81750,073860773,073860773
727,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1110,SK PERMAS JAYA 4,"JALAN PERMAS 12 BANDAR BARU PERMAS JAYA",MASAI,81750,073882161,073882161
728,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1114,SK TAMAN RINTING 3,"JALAN KETAPANG, TAMAN RINTING, MASAI","JOHOR BAHRU",81750,073871587,073861578
729,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1117,SK KOTA MASAI,"JALAN JAMBU 17, TAMAN KOTA MASAI","PASIR GUDANG",81700,072564748,072564749
730,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1121,SK TAMAN BUKIT TIRAM,"JALAN BANANG 2, TAMAN BUKIT TIRAM,ULU TIRAM",ULU TIRAM,81800,078615026,8615076
731,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1122,SK TAMAN MOUNT AUSTIN,"JALAN MUTIARA EMAS 2/1, TAMAN MOUNT AUSTIN","JOHOR BAHRU",81100,073572590,073572590
732,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1124,SK TAMAN PELANGI INDAH,"JALAN CANTIK 1, TAMAN PELANGI INDAH",ULU TIRAM,81800,078637450,078637451
733,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1125,SK TG PUTERI RESORT,"JALAN LAMPAM, TAMAN TANJUNG PUTERI RESORT","PASIR GUDANG",81700,072175955,072513509
734,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1128,SK KOTA MASAI 2,"JALAN TEMBIKAI UTAMA, TAMAN KOTA MASAI","PASIR GUDANG",81700,072521445,072521335
735,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1129,SK TAMAN NUSA DAMAI,"JALAN DAMAI UTAMA, TAMAN NUSA DAMAI","PASIR GUDANG",81700,072165530,072165540
736,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1131,"SEKOLAH KEBANGSAAN TAMAN CAHAYA MASAI","PERSIARAN CAHAYA MASAI, TAMAN CAHAYA MASAI","PASIR GUDANG",81700,072160021,TIADA
737,JOHOR,"PPD PASIR GUDANG",Kebangsaan,JBA1132,"SEKOLAH KEBANGSAAN TAMAN BUKIT DAHLIA","JALAN PERSIARAN DAHLIA 1, TAMAN BUKIT DAHLIA","PASIR GUDANG",81700,072528850,072528860
738,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6001,SJK(C) BIN CHONG,RIMBA TERJUN.,PONTIAN,82000,076871754,076871758
739,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6002,SJK(C) CHEOW MIN,"BT 35 JLN JOHOR,",PONTIAN,82000,076864133,076864133
740,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6003,SJK(C) CHI CHIH,"76, AYER BALOI,",PONTIAN,82100,076933089,076933089
741,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6004,SJK(C) CHI MANG,KAMPUNG AYER MASIN,KUKUP,82300,076969032,076969032
742,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6005,SJK(C) CHIEN HWA,"KAMPUNG JAWA,",AYER BALOI,82100,076933080,076933080
743,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6006,SJK(C) CHUNG HWA,KAYU ARA PASONG,"KAYU ARA PASONG",82010,076951014,076951014
744,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6007,SJK(C) GAU SAN,JALAN ALSAGOFF,PONTIAN,82000,076877225,076877225
745,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6008,SJK(C) KEN BOON,KUKUP LAUT,PONTIAN,82300,076960255,076960266
746,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6009,SJK(C) LEE MING,KG. JELOTONG,AYER BALOI,82100,076932728,076932728
747,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6010,SJK(C) LOK YORK,JALAN ABDUL JALIL,BENUT,82200,076903205,076903205
748,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6011,SJK(C) LOK YU 1,"PARIT TENGAH,","BENUT,",82200,076906143,076906143
749,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6012,SJK(C) LOK YU(2),PARIT TUJUH PERMATANG DUKU,BENUT,82200,074257262,074257262
750,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6013,SJK(C) LOK YU 3,KAMPUNG  PERMATANG SEPAM,BENUT,82200,074257058,074257058
751,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6014,SJK(C) LOK YU 4,PARIT LUBOK SIPAT,BENUT,82210,074259288,074259288
752,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6015,SJK(C) LOK YU 6,PARIT GETAH,BENUT,82200,076906033,TIADA
753,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6016,SJK(C) NAN MAH,PARIT SIKOM,PARIT SIKOM,82010,076952866,076952866
754,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6017,SJK(C) PEI CHIAO,"101 PERMAS, KUKUP",PONTIAN,82300,076969233,076969233
755,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6018,SJK(C) PEI CHUN 1,421 JLN TEO KANG SUI,PONTIAN,82000,076871970,076871970
756,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6019,SJK(C) PEI CHUN (2),"421, JLN TEO KANG SUI,",PONTIAN,82000,076871987,076871987
757,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6020,SJK(C) PEI HWA,TELOK KERANG,PONTIAN,82020,076875831,076875831
758,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6021,SJK(C) SIU WOON,"KG. PENEROK,",PENEROK,82300,076961388,076961388
759,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6022,SJK(C) TAH TONG,"JALAN ALSAGOFF,  PONTIAN BESAR",PONTIAN,82000,076863281,076863281
760,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6023,SJK(C) YU MING,SANGLANG,AYER BALOI,82100,076906170,076906170
761,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6024,SJK(C) YU MING 1,PEKAN NANAS,PONTIAN,81500,076991260,076996782
762,JOHOR,PPD PONTIAN,Jenis Kebangsaan (C),JBC6025,SJK(C) YU MING 2,PEKAN NANAS,"PEKAN NANAS",81500,076991345,076991345
763,JOHOR,PPD PONTIAN,Jenis Kebangsaan (T),JBD6027,SJK(T) JALAN PARIT IBRAHIM,"S J K (T) JALAN PARIT IBRAHIM,",PONTIAN,82000,076864289,076864289
764,JOHOR,PPD PONTIAN,Kebangsaan,JBA6001,SK RIMBA TERJUN,"KG. RIMBA TERJUN,",PONTIAN,82000,076876320,076876320
765,JOHOR,PPD PONTIAN,Kebangsaan,JBA6002,SK PARIT RAMBAI,KAMPUNG PARIT RAMBAI.,PONTIAN,82000,076860305,076860305
766,JOHOR,PPD PONTIAN,Kebangsaan,JBA6003,SK PARIT SULAIMAN,PETI SURAT 25,PONTIAN,82000,076869709,076869709
767,JOHOR,PPD PONTIAN,Kebangsaan,JBA6004,SK RAMBAH,"KG. RAMBAH,",PONTIAN,82000,076878781,076878781
768,JOHOR,PPD PONTIAN,Kebangsaan,JBA6005,SK SERI BUNIAN,"BATU 33,JLN JOHOR,",PONTIAN,82000,076860380,076860380
769,JOHOR,PPD PONTIAN,Kebangsaan,JBA6006,SK SUNGAI BUNYI,"KM 56, JALAN JOHOR, PONTIAN",PONTIAN,82000,+6076875492,"+6076875493"
770,JOHOR,PPD PONTIAN,Kebangsaan,JBA6007,SK TELOK KERANG,W/P KG TELOK KERANG,PONTIAN,82020,076868852,076868852
771,JOHOR,PPD PONTIAN,Kebangsaan,JBA6009,SK KAMPONG BAHARU,"W/P PENEROK,",KUKUP,82300,076961964,076961964
772,JOHOR,PPD PONTIAN,Kebangsaan,JBA6010,SK SUNGAI BOH,"KG. SUNGAI BOH,",KUKUP,82300,076960705,076960705
773,JOHOR,PPD PONTIAN,Kebangsaan,JBA6011,SK BELOKOK,TELOK KERANG,PONTIAN,82020,076862261,076862261
774,JOHOR,PPD PONTIAN,Kebangsaan,JBA6012,SK SERKAT,"KAMPUNG SERKAT,",SERKAT,82030,076961592,076961592
775,JOHOR,PPD PONTIAN,Kebangsaan,JBA6013,SK PERMAS KELAPA,"KG. PERMAS KELAPA,",KUKUP,82300,076961568,076961568
776,JOHOR,PPD PONTIAN,Kebangsaan,JBA6014,SK SERI SINARAN CHOKOH,KG.CHOKOH,PONTIAN,82030,076961962,076961962
777,JOHOR,PPD PONTIAN,Kebangsaan,JBA6015,SK SUNGAI DURIAN,"BANDAR PERMAS, KUKUP,",PONTIAN,82300,076960282,076960282
778,JOHOR,PPD PONTIAN,Kebangsaan,JBA6016,SK JERAM BATU,KG JERAM BATU,"PEKAN NANAS",81500,076994549,076994549
779,JOHOR,PPD PONTIAN,Kebangsaan,JBA6017,SK PENGKALAN RAJA,BATU 29 PENGKALAN RAJA,"PEKAN NANAS",81500,076993921,076993921
780,JOHOR,PPD PONTIAN,Kebangsaan,JBA6018,SK KAMPONG SAWAH,"KM 4.8, JALAN SAWAH,","PEKAN NANAS",81500,076996618,076996618
781,JOHOR,PPD PONTIAN,Kebangsaan,JBA6019,SK PEKAN NANAS,"JALAN SAWAH, PEKAN NANAS",PONTIAN,81500,076996706,076996706
782,JOHOR,PPD PONTIAN,Kebangsaan,JBA6020,SK PENEROK,KG. PENEROK,KUKUP,82300,076961654,076961654
783,JOHOR,PPD PONTIAN,Kebangsaan,JBA6021,SK BANDAR PONTIAN (INTEG),1021 JLN ALSAGOFF,PONTIAN,82000,076876877,076869107
784,JOHOR,PPD PONTIAN,Kebangsaan,JBA6022,SK PARIT KUDUS,KAMPUNG PARIT KUDUS,PONTIAN,82000,076864844,076864844
785,JOHOR,PPD PONTIAN,Kebangsaan,JBA6023,SK PARIT PATAH,KAMPUNG PARIT PATAH,PONTIAN,82000,076873076,076873076
786,JOHOR,PPD PONTIAN,Kebangsaan,JBA6024,SK TG AYER HITAM,JALAN KOLAM AIR KAYU ARA PASONG,PONTIAN,82010,076952426,076952426
787,JOHOR,PPD PONTIAN,Kebangsaan,JBA6025,SK PARIT SELANGOR,"BATU 32, JALAN JOHOR,","PEKAN NANAS",81500,076879178,076879178
788,JOHOR,PPD PONTIAN,Kebangsaan,JBA6026,SK PARIT HJ ADNAN,PARIT HAJI ADNAN,"PEKAN NANAS",81500,076952826,076952826
789,JOHOR,PPD PONTIAN,Kebangsaan,JBA6027,SK SERI BUKIT PANJANG,"JKR 1646, BT. 30 1/2 JALAN JOHOR","PEKAN NANAS",81500,076996102,TIADA
790,JOHOR,PPD PONTIAN,Kebangsaan,JBA6028,SK PONTIAN BESAR,JALAN PARIT IBRAHIM,PONTIAN,82000,076860572,076860572
791,JOHOR,PPD PONTIAN,Kebangsaan,JBA6029,SK MELAYU RAYA,"W/P PEKAN NENAS,","PEKAN NANAS",81500,076992907,076992907
792,JOHOR,PPD PONTIAN,Kebangsaan,JBA6030,SK API API,"PARIT 2, KAMPUNG API-API",PONTIAN,82000,076952429,076951310
793,JOHOR,PPD PONTIAN,Kebangsaan,JBA6031,SK KAYU ARA PASONG,"JKR 1632,KAYU ARA PASONG",PONTIAN,82010,076951512,076951512
794,JOHOR,PPD PONTIAN,Kebangsaan,JBA6032,SK PARIT SAPRAN,"KAYU ARA PASONG,",PONTIAN,82000,076951726,076951726
795,JOHOR,PPD PONTIAN,Kebangsaan,JBA6033,SK PULAI SEBATANG,KG. PULAI SEBATANG,AYER BALOI,82100,076933349,076933349
796,JOHOR,PPD PONTIAN,Kebangsaan,JBA6034,SK KAMPONG JAWA,"JKR 2034, JALAN KG. JAWA,",AYER BALOI.,82100,076933394,076933394
797,JOHOR,PPD PONTIAN,Kebangsaan,JBA6035,SK AYER BALOI,KG. AYER BALOI,AYER BALOI,82100,076931134,076931134
798,JOHOR,PPD PONTIAN,Kebangsaan,JBA6036,SK SERI PULAI,"KG.PT. HJ. ABDUL KARIM, AYER BALOI",PONTIAN,82100,076933352,076933352
799,JOHOR,PPD PONTIAN,Kebangsaan,JBA6037,SK SANGLANG,"SK. SANGLANG, KG.SANGLANG",AYER BALOI,82100,076904048,076904048
800,JOHOR,PPD PONTIAN,Kebangsaan,JBA6038,SK SERI SEKAWAN DESA,"KAMPONG PARIT KAHAR,",AYER BALOI,82100,076933010,076933010
801,JOHOR,PPD PONTIAN,Kebangsaan,JBA6039,SK SERI ANOM,"KG.PARIT SATU, SANGLANG,AYER BALOI",PONTIAN,82100,076989769,076989769
802,JOHOR,PPD PONTIAN,Kebangsaan,JBA6040,SK JAYA MULIA,JALAN PARIT PANJANG,AYER BALOI,82100,076933513,076933513
803,JOHOR,PPD PONTIAN,Kebangsaan,JBA6041,SK BENUT,"JALAN JAAFAR ,",BENUT,82200,076903058,076903058
804,JOHOR,PPD PONTIAN,Kebangsaan,JBA6042,SK SERI SINARAN,"JKR 1400, TAMPOK",BENUT,82200,074244943,074244943
805,JOHOR,PPD PONTIAN,Kebangsaan,JBA6043,SK BUGIS BENUT,"PT. DAING PALAWA,",BENUT,82200,076989506,076989506
806,JOHOR,PPD PONTIAN,Kebangsaan,JBA6044,SK SERI SEMANGAT,KG. PARIT STAN,BENUT,82200,076901700,076901700
807,JOHOR,PPD PONTIAN,Kebangsaan,JBA6045,SK SERI JAYA,KG. PERMATANG SEPAM,BENUT,82200,074257273,074257273
808,JOHOR,PPD PONTIAN,Kebangsaan,JBA6046,SK SERI SETIA,"KAMPUNG PERMATANG DUKU,",BENUT,82200,074257385,074257385
809,JOHOR,PPD PONTIAN,Kebangsaan,JBA6047,SK SERI BAHAGIA,KAMPUNG LUBUK SIPAT,BENUT,82210,074258654,074258654
810,JOHOR,PPD PONTIAN,Kebangsaan,JBA6048,SK SERI KEMBAR,JALAN PARIT ISMAIL,BENUT,82200,076906313,076906313
811,JOHOR,PPD PONTIAN,Kebangsaan,JBA6049,SK SERI AL ULUM,"KG PARIT MARJUNIT,BENUT",PONTIAN,82200,076901699,076901699
812,JOHOR,PPD PONTIAN,Kebangsaan,JBA6050,SK SERI SENANG HATI,KAMPUNG PUTERI MENANGIS,BENUT,82200,076901726,076901726
813,JOHOR,PPD PONTIAN,Kebangsaan,JBA6051,SK PARIT MARKOM,JKR1548 JALAN PARIT ISMAIL,BENUT,82200,076903677,076903677
814,JOHOR,PPD PONTIAN,Kebangsaan,JBA6052,SK BATU 24,JALAN JOHOR- PONTIAN,"PEKAN NANAS",81500,076992315,076992315
815,JOHOR,PPD PONTIAN,Kebangsaan,JBB6017,SK ANDEK MORI,SERKAT,PONTIAN,82030,076961202,076961202
816,JOHOR,PPD PONTIAN,Kebangsaan,JBB6018,SK TENGKU MAHMOOD ISKANDAR 1,JALAN ALSAGOFF,PONTIAN,82000,076871972,076871972
817,JOHOR,PPD PONTIAN,Kebangsaan,JBB6019,SK TENGKU MAHMOOD ISKANDAR 2,JALAN ABAS,PONTIAN,82000,076871475,076871475
818,JOHOR,PPD PONTIAN,Kebangsaan,JBB6021,SK SRI BENUT,JLN. PT. ISMAIL,BENUT,82200,076903911,076903911
819,JOHOR,PPD PONTIAN,Kebangsaan,JCT6001,"SEKOLAH RENDAH AGAMA BERSEPADU PONTIAN","JALAN KAMPUNG LAMA, BENUT",PONTIAN,82200,07-6906292,076906292
820,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7001,SJK(C) AI CHUN,TENANG STESEN,SEGAMAT,85030,079279241,079279242
821,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7002,SJK(C) BEKOK,JALAN PEJABAT POS,BEKOK,86500,079221221,079221221
822,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7003,SJK(C) HWA NAN,JALAN JKR BATU ANAM,BATU ANAM,85100,079499144,079499144
823,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7004,SJK(C) CHA'AH,JALAN YEW CHOR,CHAAH,85400,079261143,079261143
824,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7005,SJK(C) CENTRAL SITE,"LADANG GOMALI, BATU ANAM",SEGAMAT,85100,079497991,079497991
825,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7006,SJK(C) TAH KANG,JLN.CORONATION,GEMAS,73400,079484712,079482281
826,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7007,SJK(C) JEMENTAH 1,"JLN. PADANG,",JEMENTAH,85200,079471008,079473031
827,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7008,SJK(C) JABI,PEKAN JABI.,SEGAMAT,85000,079311684,079311684
828,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7009,SJK(C) JAGOH,"JALAN PUTRA 1/5 BANDAR PUTRA SEGAMAT.",SEGAMAT,85000,079437886,079437886
829,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7010,SJK(C) LI CHI,KG.ABDULLAH,SEGAMAT,85000,079312829,079316101
830,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7011,SJK(C) KASAP,BULOH KASAP,SEGAMAT,85010,079441427,079441427
831,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7012,SJK(C) KARAS,SUNGAI KARAS,LABIS,85300,079256026,079256026
832,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7014,SJK(C) LABIS,LABIS,LABIS,85300,079251703,079254553
833,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7015,SJK(C) SEG HWA,"1-3, JALAN MENTOL",SEGAMAT,85000,079312743,079327058
834,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7016,SJK(C) BUKIT SIPUT,"JALAN ABDUL HAMID,BUKIT SIPUT",SEGAMAT,85020,079432375,079432375
835,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7017,SJK(C) KAMPUNG TENGAH,"JALAN TAN AK,KAMPUNG TENGAH",SEGAMAT,85000,079326673,079326673
836,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7018,SJK(C) TENANG,"PEKAN AIR PANAS,",LABIS,85300,079288219,079288219
837,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7019,SJK(C) TAMBANG,"TAMBANG BATU 7, BATU ANAM",SEGAMAT,85100,079497282,079497282
838,JOHOR,PPD SEGAMAT,Jenis Kebangsaan (C),JBC7020,SJK(C) TUA OOH,LADANG CHUAN MOH SAN,SEGAMAT,85000,079270072,079270072
