26,WP KUALA LUMPUR,PPW BANGSAR PUDU,Jenis Kebangsaan (T),WBD0181,SJK(T) LADANG BUKIT JALIL,"JALAN 5/155, TAMAN INDUSTRI BUKIT OUG",KUALA LUMPUR,58200,0377831173,0377831173
27,WP KUALA LUMPUR,PPW BANGSAR PUDU,Jenis Kebangsaan (T),WBD0191,SJK(T) SARASWATHY,"KM 10  JALAN  KLANG  LAMA  , PETALING",KUALA LUMPUR,58200,0377815787,0377815787
28,WP KUALA LUMPUR,PPW BANGSAR PUDU,Jenis Kebangsaan (T),WBD0193,SJK(T) SG BESI,SUNGAI BESI,KUALA LUMPUR,57000,0390581355,0390581355
29,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0002,SK SULTAN HISAMUDDIN ALAM SHAH,JALAN SULTAN SALAHUDDIN,KUALA LUMPUR,50480,0326925164,0326918586
30,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0003,SK JALAN PASAR 1,JALAN RUSA,KUALA LUMPUR,55100,0392218019,0392218019
31,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0004,SK JALAN PASAR 2,JALAN RUSA,KUALA LUMPUR,55100,0392216525,0392216525
32,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0005,SK TUN HUSSEIN ONN,"JLN DUA, KG PANDAN",KUALA LUMPUR,55100,0392842316,0392842316
33,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0011,SK BUKIT BANDARAYA,"JALAN BANGKUNG, BANGSAR",KUALA LUMPUR,59100,0320950162,0320945740
34,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0012,SK BANGSAR,JALAN PANTAI BHARU,KUALA LUMPUR,59200,0322824990,0322825550
35,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0017,SK TAMAN MIDAH,"JALAN MIDAH 11, TAMAN MIDAH CHERAS",KUALA LUMPUR,56000,0391305519,0391335331
36,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0018,SK TAMAN TUN DR ISMAIL 1,"JLN. AMINUDDIN BAKI, TMN. TUN DR. ISMAIL",KUALA LUMPUR,60000,0377273060,0377261407
37,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0031,SK SG BESI,KG SELAMAT SUNGAI BESI,KUALA LUMPUR,57000,0390577906,0390581614
38,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0032,SK PENGKALAN TENTERA DARAT,KEM SG BESI,KUALA LUMPUR,57000,0390585566,0390583751
39,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0033,SK PETALING 1,"KM 10,TAMAN KANAGAPURAM, OFF JALAN KLANG LAMA",KUALA LUMPUR,58000,0377828025,0377842615
40,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0035,SK SG PENCHALA,JALAN DAMANSARA,KUALA LUMPUR,60000,0377287984,0377287985
41,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0036,SK SERI MEGA,"JLN. HUJAN, TMN. OVERSEAS UNION",KUALA LUMPUR,58200,0377829244,0377829904
42,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0037,SK BKT DAMANSARA,"JLN BERINGIN, BKT DAMANSARA,",KUALA LUMPUR,50490,0320948350,0320962092
43,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0038,SK BUKIT PANTAI,"JALAN CENDERAI, BANGSAR",KUALA LUMPUR,59100,0320951312,0320951312
44,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0039,SK BANDAR TUN RAZAK 1,"JLN YAACOB LATIF, CHERAS,",KUALA LUMPUR,56000,0391317566,0391311205
45,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0040,SK BANDAR TUN RAZAK 2,"JALAN YAACOB LATIF, BANDAR TUN RAZAK",KUALA LUMPUR,56000,0391303725,0391331154
46,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0042,SK PETALING 2,"KM 10, TAMAN KANAGAPURAM, OFF JALAN KLANG LAMA",KUALA LUMPUR,46000,0377816896,0377849673
47,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0043,SK BANDAR BARU SERI PETALING,"JALAN WAN SENDARI, SRI PETALING",KUALA LUMPUR,57000,0390570814,0390582388
48,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0045,SK SERI CHERAS,"KM 5, JLN CHERAS, CHERAS",KUALA LUMPUR,56100,0392855010,0392817529
49,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0050,SK PENDIDIKAN KHAS JLN PEEL (P),JALAN PEEL,KUALA LUMPUR,55100,0392851320,0392851320
50,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0051,SK TAMAN DESA,"JALAN DESA UTAMA, TAMAN DESA",KUALA LUMPUR,58100,0379801012,0379801012
51,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0052,SK TAMAN MALURI,"JALAN WIRAWATI 6, TAMAN MALURI",KUALA LUMPUR,55100,0392856796,0392841516
52,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0055,SK TAMAN SEGAR,"JLN. MANIS, TAMAN SEGAR,",KUALA LUMPUR,56100,0391300598,0391300598
53,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0057,SK TAMAN TUN DR. ISMAIL (2),"JALAN ABANG HJ. OPENG, TAMAN TUN DR. ISMAIL",KUALA LUMPUR,60000,0377288441,0377284659
54,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0069,SK TAMAN MIDAH 2,"JALAN MIDAH 12, TAMAN MIDAH, CHERAS",KUALA LUMPUR,56000,0391332405,0391332402
55,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBA0071,SK DESA PANDAN,"JALAN 4/76, DESA PANDAN",KUALA LUMPUR,55100,0392864643,0392864709
