BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
849,SARAWAK,PPD SARATOK,Kebangsaan,YBB2239,SK ULU ROBAN,D/A PEJABAT PELAJARAN DAERAH  SARATOK.,SARATOK,95400,TIADA,TIADA
850,SARAWAK,PPD SARATOK,Kebangsaan,YCB2201,SK ST PETER SARATOK  (M),"D/A PEJABAT PELAJARAN DAERAH KECIL , SARATOK",SARATOK,95400,083436189,083436189
851,SARAWAK,PPD SARATOK,Kebangsaan,YCB2202,SK ST PAUL ROBAN (M),"D/A PEJABAT PELAJARAN DAERAH KECIL, SARATOK",SARATOK,95300,083427255,083427255
852,SARAWAK,PPD SARATOK,Kebangsaan,YCB2203,SK ST MICHAEL PLASSU (M),"D/A PEJABAT PELAJARAN DAERAH KECIL, SARATOK",SARATOK,95400,TIADA,TIADA
853,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YBC6101,SJK(C) CHUNG HIEN,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
854,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YBC6102,SJK(C) TIONG HO,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084671632,084671632
855,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YBC6103,SJK(C) SZE LU,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084671735,TIADA
856,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YBC6104,SJK(C) MINAR,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,0198586881,TIADA
857,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YBC6105,SJK(C) NAM KIEW,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
858,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YBC6106,SJK(C) SU LOK,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084653154,084653154
859,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YBC6107,SJK(C) KIEW MANG,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
860,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YBC6108,SJK(C) HUA KEE,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
861,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YBC6109,SJK(C) HUA NAM,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
862,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6102,SJK(C) BULAT,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084658922,084658922
863,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6103,SJK(C) KWANG CHIEN,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084651322,084651322
864,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6104,SJK(C) SU HING,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
865,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6105,SJK(C) SU KWONG,D/A PEJABAT DAERAH SARIKEI,SARIKEI,96100,084651340,084651340
866,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6106,SJK(C) SU MING,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
867,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6107,SJK(C) SU TAK,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
868,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6108,SJK(C) SIUNG HUA,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
869,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6110,SJK(C) WAH MAN,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084657579,084657579
870,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6111,SJK(C) SING MING,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
871,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6112,SJK(C) SU LEE,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084655914,084655914
872,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6113,SJK(C) SU DOK,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
873,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6114,SJK(C) SAN MING,D/A PEJABAT PENDIDIKAN DAERAH BAHAGIAN SARIKEI,SARIKEI,96100,TIADA,TIADA
874,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6115,SJK(C) MING TAK,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
875,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCC6117,SJK(C) ST MARTIN (M),D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084671271,084671271
876,SARAWAK,PPD SARIKEI,Jenis Kebangsaan (C),YCH6101,SK METHODIST ANGLO-CHINESE,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084651371,084651371
877,SARAWAK,PPD SARIKEI,Kebangsaan,YBA6102,SK SG SENTEBU,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084660429,TIADA
878,SARAWAK,PPD SARIKEI,Kebangsaan,YBA6105,SK ABANG HAJI MATAHIR,JALAN MASJID BARU,SARIKEI,96100,084651652,084651652
879,SARAWAK,PPD SARIKEI,Kebangsaan,YBA6107,SK MANDOR ARIS,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084661359,TIADA
880,SARAWAK,PPD SARIKEI,Kebangsaan,YBA6109,SK BUKIT KINYAU,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96109,084661294,TIADA
881,SARAWAK,PPD SARIKEI,Kebangsaan,YBA6111,SK SARIKEI,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084657162,084657162
882,SARAWAK,PPD SARIKEI,Kebangsaan,YBB6101,SK UDIN,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI,SARIKEI,96100,084650102,TIADA
883,SARAWAK,PPD SARIKEI,Kebangsaan,YBB6102,SK ADIN,PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084650105,TIADA
884,SARAWAK,PPD SARIKEI,Kebangsaan,YBB6103,SK BALONG,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
885,SARAWAK,PPD SARIKEI,Kebangsaan,YBB6104,SK PENGHULU ANDIN,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
886,SARAWAK,PPD SARIKEI,Kebangsaan,YBB6106,SK ST. ANDREW,D/A  PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
887,SARAWAK,PPD SARIKEI,Kebangsaan,YBB6107,SK ASSUN,PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,"01548109053",TIADA
888,SARAWAK,PPD SARIKEI,Kebangsaan,YBB6108,SK RENTAP,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
889,SARAWAK,PPD SARIKEI,Kebangsaan,YBB6111,SK JAWA,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
890,SARAWAK,PPD SARIKEI,Kebangsaan,YBB6112,SK SG PAOH,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084671875,TIADA
891,SARAWAK,PPD SARIKEI,Kebangsaan,YBB6113,SK  SG PETAI,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,0138371854,TIADA
892,SARAWAK,PPD SARIKEI,Kebangsaan,YBB6114,SK TANAH PUTIH,D/A PEJABAT PENDIDIKAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
893,SARAWAK,PPD SARIKEI,Kebangsaan,YBB6115,SK SELANGAN,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,TIADA,TIADA
894,SARAWAK,PPD SARIKEI,Kebangsaan,YBB6118,SK MUARA PAYANG,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96109,TIADA,TIADA
895,SARAWAK,PPD SARIKEI,Kebangsaan,YCA6101,SK AGAMA SARIKEI,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084655920,084651710
896,SARAWAK,PPD SARIKEI,Kebangsaan,YCB6101,SK ST ANNE,D/A PEJABAT PELAJARAN DAERAH SARIKEI,SARIKEI,96100,084651135,084651135
897,SARAWAK,PPD SELANGAU,Jenis Kebangsaan (C),YCC3405,SJK(C) TONG AH,"KM 83, JALAN SIBU-BINTULU, SELANGAU",SIBU,96000,084891180,084891180
898,SARAWAK,PPD SELANGAU,Kebangsaan,YBA3206,SK BUKIT ARIP,D/A PEJABAT PELAJARAN DAERAH SELANGAU.,SIBU,96000,TIADA,TIADA
899,SARAWAK,PPD SELANGAU,Kebangsaan,YBA3405,SK SG KEMENA,D/A PEJABAT PELAJARAN DAERAH SELANGAU,SIBU,96000,TIADA,TIADA
900,SARAWAK,PPD SELANGAU,Kebangsaan,YBA3408,SK DIJIH,"D/A PEJABAT PELAJARAN DAERAH SELANGAU,",SIBU,96000,TIADA,TIADA
901,SARAWAK,PPD SELANGAU,Kebangsaan,YBA3501,SK BATU 36,D/A PEJABAT PELAJARAN DAERAH SELANGAU,SIBU,96000,084894104,084894104
902,SARAWAK,PPD SELANGAU,Kebangsaan,YBB3405,SK NANGA KUA,D/A PEJABAT PELAJARAN DAERAH SELANGAU,SIBU,96000,TIADA,TIADA
903,SARAWAK,PPD SELANGAU,Kebangsaan,YBB3406,SK SG ARAU,D/A PEJABAT PELAJARAN DAERAH SELANGAU,SIBU,96000,013 2860027,TIADA
904,SARAWAK,PPD SELANGAU,Kebangsaan,YBB3408,SK SG BAWANG,D/A PEJABAT PELAJARAN DAERAH SELANGAU,SIBU,96000,0138033224,TIADA
905,SARAWAK,PPD SELANGAU,Kebangsaan,YBB3409,SK SG BULOH,D/A PEJABAT PELAJARAN DAERAH SELANGAU.,SIBU,96000,TIADA,TIADA
906,SARAWAK,PPD SELANGAU,Kebangsaan,YBB3410,SK SG TAU,D/A PEJABAT PELAJARAN DAERAH SELANGAU,SIBU,96000,0194694173,TIADA
907,SARAWAK,PPD SELANGAU,Kebangsaan,YBB3412,SK KUALA PELUGAU,D/A PEJABAT PELAJARAN DAERAH SELANGAU,SIBU,96000,TIADA,TIADA
908,SARAWAK,PPD SELANGAU,Kebangsaan,YBB3415,SK SG ANAK,D/A PEJABAT PELAJARAN DAERAH SELANGAU,SIBU,96000,TIADA,TIADA
909,SARAWAK,PPD SELANGAU,Kebangsaan,YBB3416,SK SG SEPIRING/SG TEPUS,D/A PEJABAT PENDIDIKAN  DAERAH SELANGAU,SIBU,96000,086481106,TIADA
910,SARAWAK,PPD SELANGAU,Kebangsaan,YBB3502,SK NANGA TAJAM,D/A PEJABAT PELAJARAN DAERAH  SELANGAU,SIBU,96000,TIADA,TIADA
911,SARAWAK,PPD SELANGAU,Kebangsaan,YBB3505,SK SUNGAI PAKOH,"SK SUNGAI PAKOH, SELANGAU",SIBU,96000,TIADA,TIADA
912,SARAWAK,PPD SELANGAU,Kebangsaan,YBB3506,SK PENGHULU IMBAN,D/A PEJABAT PELAJARAN DAERAH SELANGAU,SIBU,96000,084894834,084894834
913,SARAWAK,PPD SELANGAU,Kebangsaan,YBE3408,SK NANGA SELANGAU,D/A PEJABAT PELAJARAN DAERAH SELANGAU,SIBU,96000,084894581,TIADA
914,SARAWAK,PPD SELANGAU,Kebangsaan,YBE3412,SK KUALA LEMAI,D/A PEJABAT PELAJARAN DAERAH SELANGAU,SIBU,96000,TIADA,TIADA
915,SARAWAK,PPD SELANGAU,Kebangsaan,YBE3413,SK IBAN UNION,"D/A PEJABAT PELAJARAN DAERAH SELANGAU,",SIBU,96000,"",TIADA
916,SARAWAK,PPD SELANGAU,Kebangsaan,YBE3414,SK ULU SG ARIP,D/A PEJABAT PELAJARAN DAERAH SELANGAU,SIBU,96000,TIADA,TIADA
917,SARAWAK,PPD SELANGAU,Kebangsaan,YCB3501,SK ST MATTHEW SEKUAU (M),"D/A PPD SELANGAU, LOT 363, BLOK 15, NEW TOWNSHIP SELANGAU,",SIBU,96000,TIADA,TIADA
918,SARAWAK,PPD SELANGAU,Kebangsaan,YCB3503,SK ST MARK (M),D/A PEJABAT PELAJARAN DAERAH SELANGAU,SIBU,96000,TIADA,TIADA
919,SARAWAK,PPD SERIAN,Jenis Kebangsaan (C),YBC8201,SJK(C) SG MENYAN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082895113,TIADA
920,SARAWAK,PPD SERIAN,Jenis Kebangsaan (C),YBC8202,SJK(C) PANGKALAN BEDUP,"BATU 7, JALAN SERIAN/SRI AMAN",SERIAN,94700,082870472,082870472
921,SARAWAK,PPD SERIAN,Jenis Kebangsaan (C),YCC8201,SJK(C) CHUNG HUA SERIAN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082874322,082876657
922,SARAWAK,PPD SERIAN,Jenis Kebangsaan (C),YCC8202,SJK(C) CHUNG HUA BATU 29,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082878897,082878897
923,SARAWAK,PPD SERIAN,Jenis Kebangsaan (C),YCC8204,SJK(C) CHUNG HUA BATU 35,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082874785,082874785
924,SARAWAK,PPD SERIAN,Jenis Kebangsaan (C),YCC8205,SJK(C) CHUNG HUA BATU 32,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082878573,082878573
925,SARAWAK,PPD SERIAN,Kebangsaan,YBA8201,SK TEPOI,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
926,SARAWAK,PPD SERIAN,Kebangsaan,YBA8202,SK MUBOK BERAWAN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082895526,TIADA
927,SARAWAK,PPD SERIAN,Kebangsaan,YBB8201,SK SAMARAHAN ESTATE,D/A PEJABAT PENDIDIKAN DAERAH SERIAN,SERIAN,94700,082896215,""
928,SARAWAK,PPD SERIAN,Kebangsaan,YBB8202,SK TEBAKANG,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082895579,TIADA
929,SARAWAK,PPD SERIAN,Kebangsaan,YBB8203,SK TEBEDU,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082797240,082797240
930,SARAWAK,PPD SERIAN,Kebangsaan,YBB8204,SK TEMA,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
931,SARAWAK,PPD SERIAN,Kebangsaan,YBB8205,SK TANAH MERAH,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082896126,TIADA
932,SARAWAK,PPD SERIAN,Kebangsaan,YBB8206,SK KRUSEN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
933,SARAWAK,PPD SERIAN,Kebangsaan,YBB8207,SK LEBUR / REMUN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082895157,TIADA
934,SARAWAK,PPD SERIAN,Kebangsaan,YBB8209,SK TARAT,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082895818,TIADA
935,SARAWAK,PPD SERIAN,Kebangsaan,YBB8210,SK RAYANG,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082872788,TIADA
936,SARAWAK,PPD SERIAN,Kebangsaan,YBB8211,SK BALAI RINGIN,D/A PEJABAT PENDIDIKAN DAERAH SERIAN,SERIAN,94700,082877505,082877505
937,SARAWAK,PPD SERIAN,Kebangsaan,YBB8212,SK TIAN MURUD,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082895980,TIADA
938,SARAWAK,PPD SERIAN,Kebangsaan,YBB8213,SK TESU,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
939,SARAWAK,PPD SERIAN,Kebangsaan,YBB8214,SK SEMUKOI,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082870473,082870473
940,SARAWAK,PPD SERIAN,Kebangsaan,YBB8215,SK MELANSAI,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082870204,TIADA
941,SARAWAK,PPD SERIAN,Kebangsaan,YBB8216,SK RETEH,D/A PEJABAT PENDIDIKAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
942,SARAWAK,PPD SERIAN,Kebangsaan,YBB8217,SK SG SAMERAN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,0135706829,TIADA
943,SARAWAK,PPD SERIAN,Kebangsaan,YBB8218,SK MAPU,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082655100,TIADA
944,SARAWAK,PPD SERIAN,Kebangsaan,YBB8219,SK KORAN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
945,SARAWAK,PPD SERIAN,Kebangsaan,YBB8220,SK PARUN SUAN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082798104,TIADA
946,SARAWAK,PPD SERIAN,Kebangsaan,YBB8221,SK TEMONG,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,"60194695873",TIADA
947,SARAWAK,PPD SERIAN,Kebangsaan,YBB8222,SK LOBANG BATU,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082895541,TIADA
948,SARAWAK,PPD SERIAN,Kebangsaan,YBB8223,SK RITUH,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082896731,TIADA
949,SARAWAK,PPD SERIAN,Kebangsaan,YBB8224,SK PAYAU,"SK PAYAU, SERIAN , D/A PEJABAT PENDIDIKAN DAERAH SERIAN",SERIAN,94700,TIADA,TIADA
950,SARAWAK,PPD SERIAN,Kebangsaan,YBB8225,SK SG RIMU,D/A PEJABAT PELAJARAN DAERAH KECIL SERIAN,SERIAN,94700,082896575,TIADA
951,SARAWAK,PPD SERIAN,Kebangsaan,YBB8226,SK TANAH PUTEH,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
952,SARAWAK,PPD SERIAN,Kebangsaan,YBB8227,SK PATI,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082895391,TIADA
953,SARAWAK,PPD SERIAN,Kebangsaan,YBB8228,SK BEDUP,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
954,SARAWAK,PPD SERIAN,Kebangsaan,YBB8229,SK SANGAI,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
955,SARAWAK,PPD SERIAN,Kebangsaan,YBB8230,SK SG KENYAH,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082868296,TIADA
956,SARAWAK,PPD SERIAN,Kebangsaan,YBB8231,SK ENGKAROH,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
957,SARAWAK,PPD SERIAN,Kebangsaan,YBB8232,SK DAHA,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94750,082655105,TIADA
958,SARAWAK,PPD SERIAN,Kebangsaan,YBB8233,SK GAHAT MAWANG,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
959,SARAWAK,PPD SERIAN,Kebangsaan,YBB8234,SK SEBANBAN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,"",""
960,SARAWAK,PPD SERIAN,Kebangsaan,YBB8236,SK SEJIJAG,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
961,SARAWAK,PPD SERIAN,Kebangsaan,YBB8237,SK GEMANG,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082896260,TIADA
962,SARAWAK,PPD SERIAN,Kebangsaan,YBB8238,SK RIIH DASO,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,"",TIADA
963,SARAWAK,PPD SERIAN,Kebangsaan,YBB8239,SK MAWANG TAUP,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
964,SARAWAK,PPD SERIAN,Kebangsaan,YBB8240,SK KRANGAN,D/A PEJABAT PENDIDIKAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
965,SARAWAK,PPD SERIAN,Kebangsaan,YBB8241,SK ENTAYAN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
966,SARAWAK,PPD SERIAN,Kebangsaan,YBB8242,SK MERBAU,D/A PEJABAT PENDIDIKAN  DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
967,SARAWAK,PPD SERIAN,Kebangsaan,YBB8243,SK KRAIT,D/A PEJABAT PENDIDIKAN  DAERAH SERIAN,SERIAN,94700,082895824,TIADA
968,SARAWAK,PPD SERIAN,Kebangsaan,YBB8244,SK MERAKAI,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
969,SARAWAK,PPD SERIAN,Kebangsaan,YBB8245,SK SEMADA,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,"",""
970,SARAWAK,PPD SERIAN,Kebangsaan,YBB8246,SK KUJANG SAIN,PEJABAT PENDIDIKAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
971,SARAWAK,PPD SERIAN,Kebangsaan,YBB8247,SK SUNGAN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
972,SARAWAK,PPD SERIAN,Kebangsaan,YBB8249,SK KUJANG MAWANG,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
973,SARAWAK,PPD SERIAN,Kebangsaan,YBB8251,SK PANGKALAN SORAH,D/A PEJABAT PENDIDIKAN DAERAH SERIAN,SERIAN,94700,082896242,TIADA
974,SARAWAK,PPD SERIAN,Kebangsaan,YBB8252,SK LUBOK ANTU REBAN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082896997,TIADA
975,SARAWAK,PPD SERIAN,Kebangsaan,YBB8253,SK SUMPAS,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
976,SARAWAK,PPD SERIAN,Kebangsaan,YBB8254,SK ENTUBUH,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
977,SARAWAK,PPD SERIAN,Kebangsaan,YBB8255,SK PRIDAN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
978,SARAWAK,PPD SERIAN,Kebangsaan,YBB8256,SK MENTU TAPU,D/A PEJABAT PENDIDIKAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
979,SARAWAK,PPD SERIAN,Kebangsaan,YBB8257,SK PLAMAN BAKI / MENAUL,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082896213,""
980,SARAWAK,PPD SERIAN,Kebangsaan,YBE8201,SK SERIAN,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082874336,082872161
981,SARAWAK,PPD SERIAN,Kebangsaan,YCB8201,SK ST TERESA SERIAN (M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082874069,082874069
982,SARAWAK,PPD SERIAN,Kebangsaan,YCB8202,SK ST PHILIP BUGU (M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
983,SARAWAK,PPD SERIAN,Kebangsaan,YCB8203,SK ST JOHN MANTUNG (M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,"",""
984,SARAWAK,PPD SERIAN,Kebangsaan,YCB8204,SK ST MICHAEL MONGKOS,D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
985,SARAWAK,PPD SERIAN,Kebangsaan,YCB8205,SK ST DOMINIC PICHIN (M),D/A PEJABAT PENDIDIKAN DAERAH SERIAN,SERIAN,94700,082895736,TIADA
986,SARAWAK,PPD SERIAN,Kebangsaan,YCB8206,SK ST ANTHONY KAWAN (M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
987,SARAWAK,PPD SERIAN,Kebangsaan,YCB8207,SK ST JUDE BUNAN (M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
988,SARAWAK,PPD SERIAN,Kebangsaan,YCB8208,SK ST PATRICK TANGGA (M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082895072,TIADA
989,SARAWAK,PPD SERIAN,Kebangsaan,YCB8209,SK ST HENRY SLABI (M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082872028,TIADA
990,SARAWAK,PPD SERIAN,Kebangsaan,YCB8210,SK ST ALBAN AMPUNGAN (M),D/A PEJABAT PELAJARAN DAERAH KECIL SERIAN,SERIAN,94700,TIADA,TIADA
991,SARAWAK,PPD SERIAN,Kebangsaan,YCB8211,SK ST NORBERT PAUN GAHAT (M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082895631,TIADA
992,SARAWAK,PPD SERIAN,Kebangsaan,YCB8212,SK ST RAYMOND MUJAT (M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
993,SARAWAK,PPD SERIAN,Kebangsaan,YCB8213,SK ST BARNABAS BARU (M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082878895,TIADA
994,SARAWAK,PPD SERIAN,Kebangsaan,YCB8214,SK ST JOHN TAEE (M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082878270,TIADA
995,SARAWAK,PPD SERIAN,Kebangsaan,YCB8215,SK ST MATHEW LANCHANG (M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
996,SARAWAK,PPD SERIAN,Kebangsaan,YCB8216,SK ST AMBROSE PANCHOR (M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,082878452,TIADA
997,SARAWAK,PPD SERIAN,Kebangsaan,YCB8217,SK ALL SAINTS PLAMAN NYABET(M),D/A PEJABAT PELAJARAN DAERAH SERIAN,SERIAN,94700,TIADA,TIADA
998,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YBC3101,SJK(C) TAMAN RAJANG,D/A PEJABAT PELAJARAN DAERAH SIBU,SIBU,96000,084333320,084333340
999,SARAWAK,PPD SIBU,Jenis Kebangsaan (C),YBC3201,SJK(C) SANG MING,D/A PEJABAT PELAJARAN GABUNGAN SIBU,SIBU,96000,084352013,084352013
