BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
250,SELANGOR,"PPD SABAK BERNAM",SM agama,BFT6005,SAM MUHAMMADIAH,"KOMPLEKS SEKOLAH AGAMA MUHAMMADIAH PEKAN SABAK",SABAK BERNAM,45200,"60332161303",0332161473
251,SELANGOR,"PPD SABAK BERNAM",SM agama,BFT6006,SAM TENGKU AMPUAN JEMAAH,JLN KG BARU NELAYAN,SUNGAI BESAR,45300,0332242564,0332242564
252,SELANGOR,"PPD SABAK BERNAM",SM agama,BFT6007,SAMT SULTAN SALAHUDDIN ABD AZIZ SHAH,BELAKANG MASJID ATTAQWA BT38,SABAK BERNAM,45200,0332161270,0332161648
253,SELANGOR,"PPD SABAK BERNAM","SM Berasrama Penuh",BRA6001,SBPI SABAK BERNAM,KAMPUNG SUNGAI APONG,SG AIR TAWAR,45100,0332138348,0332138346
254,SELANGOR,"PPD SABAK BERNAM",SM Kebangsaan,BEA6041,SMK UNGKU AZIZ,JALAN RAJA CHULAN,SABAK BERNAM,45200,0332161275,0332163640
255,SELANGOR,"PPD SABAK BERNAM",SM Kebangsaan,BEA6042,SMK MUNSHI ABDULLAH,"BATU 10, JALAN BESAR","SUNGAI AIR TAWAR",45100,0332136226,0332138122
256,SELANGOR,"PPD SABAK BERNAM",SM Kebangsaan,BEA6043,SMK SUNGAI BESAR,JALAN PEGAWAI,SUNGAI BESAR,45300,0332241331,0332244818
257,SELANGOR,"PPD SABAK BERNAM",SM Kebangsaan,BEA6044,SMK BAGAN TERAP,"JALAN BESAR, PEKAN BAGAN TERAP",SUNGAI BESAR,45300,"60332161643","60332162096"
258,SELANGOR,"PPD SABAK BERNAM",SM Kebangsaan,BEA6601,SMK DATO MUSTAFFA,"JALAN SEKOLAH, PASIR PANJANG",SEKINCHAN,45400,0332410337,0332415044
259,SELANGOR,"PPD SABAK BERNAM",SM Kebangsaan,BEB6044,SMK TUNKU ABDUL RAHMAN PUTRA,JALAN  KALABAKAN,SABAK BERNAM,45200,0332161394,0332161810
260,SELANGOR,"PPD SABAK BERNAM",SM Kebangsaan,BEB6046,SMK SERI BEDENA,JLN BESAR,SUNGAI BESAR,45300,0332242272,0332246808
261,SELANGOR,"PPD SABAK BERNAM",SM Kebangsaan,BEB6047,SMK YOKE KUAN,JALAN SEKOLAH,SEKINCHAN,45400,"60332410558","60332410524"
262,SELANGOR,"PPD SABAK BERNAM",SMK Agama,BEA6045,SMKA SIMPANG LIMA,"JALAN SG. NIPAH BAROH, SIMPANG LIMA",SUNGAI BESAR,45300,"60332242894","60332243423"
263,SELANGOR,PPD SEPANG,SM agama,BFT9001,SAM SUNGAI MERAB LUAR,SUNGAI MERAB LUAR SEPANG,KAJANG,43000,0389259824,0389254507
264,SELANGOR,PPD SEPANG,SM agama,BFT9002,SAM BANDAR BARU SALAK TINGGI,BANDAR BARU SALAK TINGGI,SEPANG,43900,0387060455,0387063191
265,SELANGOR,PPD SEPANG,"SM Berasrama Penuh",BEA9607,SMK SERI PUTERI (SMBP),PERSIARAN TASIK,CYBERJAYA,63000,0383192414,0383193937
266,SELANGOR,PPD SEPANG,SM Kebangsaan,BEA9601,SMK SUNGAI RAWANG,SUNGAI PELEK,SUNGAI PELEK,43950,0331411039,0331411039
267,SELANGOR,PPD SEPANG,SM Kebangsaan,BEA9602,SMK SERI SEPANG,BANDAR BARU SALAK TINGGI,SEPANG,43900,0387061077,0387064643
268,SELANGOR,PPD SEPANG,SM Kebangsaan,BEA9604,SMK BANDAR BARU SALAK TINGGI,"TAMAN DAHLIA, BANDAR BARU SALAK TINGGI",SEPANG,43900,0387068849,0387068851
269,SELANGOR,PPD SEPANG,SM Kebangsaan,BEA9609,SMK CYBERJAYA,"PERSIARAN FAUNA 2, ZON FLAGSHIP 2",CYBERJAYA,63000,0383188088,0383183588
270,SELANGOR,PPD SEPANG,SM Kebangsaan,BEA9610,SMK PANTAI SEPANG PUTRA,PANTAI SEPANG PUTRA,SUNGAI PELEK,43950,0331413558,0331413558
271,SELANGOR,PPD SEPANG,SM Kebangsaan,BEA9611,SMK PUTRA PERDANA,"JALAN PP 3A, TAMAN PUTRA PERDANA",PUCHONG,47130,0383202921,0383202922
272,SELANGOR,PPD SEPANG,SM Kebangsaan,BEA9612,SMK DATO' ABU BAKAR BAGINDA,"JALAN MAKTAB, SUNGAI MERAB","BANDAR BARU BANGI",43650,03-89266839,03-89266840
273,SELANGOR,PPD SEPANG,SM Kebangsaan,BEB9651,SMK SUNGAI PELEK,PEKAN SUNGAI PELEK,SG.PELEK,43950,0331411245,0331414308
274,SELANGOR,PPD SEPANG,SM Kebangsaan,BEB9701,SMK DENGKIL,"PEJABAT POS DENGKIL, DENGKIL",DENGKIL,43800,0387686226,0387686226
275,SELANGOR,PPD SEPANG,SM Vokasional,BHA9001,SM VOKASIONAL SEPANG,JALAN DENGKIL,DENGKIL,43800,0389255255,0389255244
