BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
251,KELANTAN,PPD MACHANG,Kebangsaan,DBA2184,SK HAMZAH (2),KG PDG SELISING,MACHANG,18500,099752594,099751189
252,KELANTAN,PPD MACHANG,Kebangsaan,DBA2185,SK MACHANG (2),JALAN TANAH MERAH,MACHANG,18500,099772808,099772809
253,KELANTAN,PPD MACHANG,Kebangsaan,DBA2186,SK TOK BOK,TOK BOK,MACHANG,18500,097871381,097871381
254,KELANTAN,PPD MACHANG,Kebangsaan,DBB2183,SK HAMZAH (1),SK. HAMZAH (1),MACHANG,18500,099751094,099758509
255,KELANTAN,PPD PASIR MAS,"Jenis Kebangsaan (C)",DBC3237,SJK(C) KHAY BOON,RANTAU PANJANG,PASIR MAS,17200,097950871,097950871
256,KELANTAN,PPD PASIR MAS,"Jenis Kebangsaan (C)",DBC3238,SJK(C) YOK ENG,JALAN MASJID LAMA,PASIR MAS,17000,097909082,097909084
257,KELANTAN,PPD PASIR MAS,"Jenis Kebangsaan (C)",DBC3239,SJK(C) POY  HWA,PASIR PARIT,PASIR MAS,17060,097941811,097941018
258,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3193,SK BAKONG,KAMPUNG BAKONG,PASIR MAS,17000,097975922,097975922
259,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3194,SK BANGGOL CHICHA,PASIR MAS,PASIR MAS,17000,097906287,097906288
260,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3195,SK BANGGOL PETAI,KG.BANGGOL PETAI,PASIR MAS,17050,097963506,097961454
261,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3196,SK BAROH PIAL,SK BAROH PIAL PASIR MAS,PASIR MAS,17007,097960124,TIADA
262,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3197,SK BAYU LALANG,KG.BAYU LALANG,PASIR MAS,17000,097964076,097964076
263,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3198,SK BECHAH DURIAN,KG.BECHAH DURIAN,PASIR MAS,17020,097960068,097960073
264,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3199,SK BENDANG PAUH,KAMPUNG BENDANG PAUH,PASIR MAS,17040,097941619,097941027
265,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3200,SK BUKIT PERAH,KG.BUKIT PERAH,PASIR MAS,17050,097962310,097962310
266,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3201,SK BUNUT SUSU,BUNUT SUSU,PASIR MAS,17020,097960385,097198140
267,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3202,SK CHABANG TIGA CHETOK,"17040 PASIR MAS, KELANTAN",PASIR MAS,17040,097941160,097941160
268,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3203,SK CHETOK,"KG. CHEKOK, CHETOK",PASIR MAS,17060,097969886,097941513
269,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3204,SK CHICHA TINGGI,KAMPUNG CHICHA TINGGI,PASIR MAS,17000,097964169,TIADA
270,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3205,SK GELANG MAS,"WPOS MERANTI ,",PASIR MAS,17010,097975084,097975084
271,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3206,SK GUAL PERIOK,GUAL PERIOK,"RANTAU PANJANG",17200,097960400,TIADA
272,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3207,SK GUAL SITOK,KG GUAL SITOK,"RANTAU PANJANG",17200,097987223,097987223
273,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3208,SK GUAL TO' DEH,KG. GUAL TO` DEH,"RANTAU PANJANG",17200,097960428,097960429
274,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3209,SK KAMPONG BARU,KAMPONG BARU,PASIR MAS,17070,097963852,097963859
275,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3210,SK KANGKONG,KAMPUNG KANGKONG,PASIR MAS,17040,097943358,097943358
276,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3211,SK KEDAI TANJONG,"JLN. RANTAU PANJANG LAMA,KG.POHON TANJONG",PASIR MAS,17000,097975466,097975002
277,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3212,SK KEDONDONG,KG KEDONDONG,PASIR MAS,17010,097964310,097964311
278,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3213,SK KELAR,JALAN PASIR MAS,PASIR MAS,17040,097964135,097964136
279,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3214,SK BECHAH KELUBI,CHETOK,PASIR MAS,17060,097942584,097942584
280,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3215,SK KEPAS,"KAMPUNG KEPAS, TO'UBAN",PASIR MAS,17050,097964293,097964294
281,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3216,SK KOK PAUH,SK.KOK PAUH,"RANTAU PANJANG",17200,097960481,097960484
282,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3217,SK KUBANG CHENOK,KG KUBANG CHENOK,PASIR MAS,17050,097941763,097941763
283,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3218,SK KUBANG KUAU,KAMPUNG KUBANG KUAU,"RANTAU PANJANG",17200,097964190,097964190
284,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3219,SK LATI,KG LATI,PASIR MAS,17000,097916831,097916285
285,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3220,SK LEMAL,"KAMPUNG LEMAL,",PASIR MAS,17000,097909189,097909189
286,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3221,SK LUBOK SETOL,LUBOK  SETOL,"RANTAU PANJANG",17200,097960107,097960133
287,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3222,SK MEKASAR,"BATU 2, JALAN PASIR PEKAN",PASIR MAS,17000,097909215,097909215
288,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3223,SK MERANTI,"PASIR  MAS,  KELANTAN.",PASIR   MAS,17010,097977305,097977626
289,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3224,SK PANGKAL KALA,KAMPUNG PANGKAL KALA,PASIR MAS,17020,097964191,097964192
290,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3225,SK DATO' ABDUL HAMID (1),SK. DATO' ABDUL HAMID (1),PASIR MAS,17000,097909167,097909167
291,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3226,SK PENGGU,BUNUT SUSU,PASIR MAS,17020,097967060,097967061
292,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3227,SK RANTAU PANJANG,JALAN KEDAI LAMA,"RANTAU PANJANG",17200,097950258,097950258
293,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3228,SK TANJONG BUNGA,TENDONG,PASIR MAS,17030,097922200,097922202
294,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3229,SK TANJONG CHENAK,KG. TANJONG CHENAK,PASIR MAS,17000,097960445,097960898
295,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3230,SK OTHMAN TALIB (1),"TENDONG,",PASIR MAS,17030,097198119,097198119
296,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3231,SK SRI KIAMBANG,KAMPUNG REPEK,PASIR MAS,17070,097960128,097908122
297,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3232,SK TOK SANGKUT,KG. TOK SANGKUT,PASIR MAS,17070,097960018,097960020
298,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3233,SK TO' UBAN,"TO'UBAN,",PASIR MAS,17050,097941643,097942485
299,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3235,SK RAHMAT,SK RAHMAT,"RANTAU PANJANG",17200,097960314,TIADA
300,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3236,SK DATO' ABDUL HAMID (2),JALAN PENGKALAN BATU,PASIR MAS,17000,097900959,097900959
301,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3237,SK OTHMAN TALIB (2),KAMPUNG TENDONG PASIR MAS,PASIR MAS,17030,097183969,097183969
302,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3238,SK SULTAN IBRAHIM (3),KAMPONG DANGAR,PASIR MAS,17000,097960193,097960199
303,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3239,SK SULTAN IBRAHIM (4),KG. ENDONG,PASIR MAS,17000,097900937,097900937
304,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3240,SK SRI  RANTAU PANJANG (2),JALAN BESAR RANTAU PANJANG,PASIR MAS,17200,097953840,097953840
305,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3437,SK PENDIDIKAN KHAS KELANTAN,JALAN HOSPITAL LATI,PASIR MAS,17000,097912326,097912677
306,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3438,SK GUAL TINGGI,"KG. GUAL TINGGI, RANTAU PANJANG","RANTAU PANJANG",17200,097950509,097950509
307,KELANTAN,PPD PASIR MAS,Kebangsaan,DBA3439,SK BUKIT JARUM,TO' UBAN,PASIR MAS,17050,097962740,097962740
308,KELANTAN,PPD PASIR MAS,Kebangsaan,DBB3234,SK SRI RANTAU PANJANG (1),JALAN BESAR,"RANTAU PANJANG",17200,097950323,097950323
309,KELANTAN,PPD PASIR MAS,Kebangsaan,DBB3235,SK SULTAN IBRAHIM (1),JALAN MERANTI,PASIR MAS,17000,097909372,097907372
310,KELANTAN,PPD PASIR MAS,Kebangsaan,DBB3236,SK SULTAN IBRAHIM (2),JALAN HOSPITAL,PASIR MAS,17000,097909370,097904736
311,KELANTAN,PPD PASIR PUTIH,"Jenis Kebangsaan (C)",DBC4285,SRJK(C) KAI CHIH,"JALAN MANAN,",PASIR PUTEH,16800,097866792,097866792
312,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4251,SK BANGGOL PA' ESAH,"KAMPUNG BANGGOL PA' ESAH, SELISING",PASIR PUTEH,16810,097521035,TIADA
313,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4252,SK BUKIT ABAL,KG BUKITABAL,PASIR PUTEH,16800,097891229,097891718
314,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4253,SK BUKIT AWANG,KAMPUNG DALAM HUMA,PASIR PUTEH,16800,097521186,TIADA
315,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4254,SK BUKIT JAWA,"SELISING, PASIR PUTEH",PASIR PUTEH,16810,097891593,097891593
316,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4255,SK BUKIT MERBAU,JALAN SELISING KOK LANAS,SELISING,16810,097531754,097531758
317,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4256,SK BUKIT TANAH,"KG. BUKIT TANAH,KULIM",PASIR PUTEH,16800,097529987,097520773
318,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4257,SK CHANGGAI,KG. KEMAL,PASIR PUTEH,16800,097527695,097527695
319,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4258,SK CHERANG RUKU,KG CHERANG RUKU,PASIR PUTEH,16700,096912026,096912020
320,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4259,SK DANAN,"KAMPUNG DANAN, SELISING",PASIR PUTEH,16810,097891509,097891509
321,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4260,SK DALAM RU,JALAN LAMA KAMPUNG DALAM RU,PASIR PUTEH,16700,096910975,096910712
322,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4261,SK GAAL,JALAN JERTEH,PASIR PUTEH,16800,097866864,097866864
323,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4262,SK GONG GARU,KG.GONG GARU,PASIR PUTEH,16800,097528816,097520028
324,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4263,SK GONG MANAK,"KG SEMERAK,CHERANG RUKU",PASIR PUTEH,16700,097520061,097520051
325,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4264,SK JELOR,JALAN JELOR -GUNUNG,PASIR PUTEH,16800,097529155,097861641
326,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4265,SK JERAM,KG JERAM JALAN MACHANG,PASIR PUTEH,16800,097521126,097521127
327,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4266,SK KAMPONG BERANGAN,"JALAN KAMPONG BERANGAN, SELISING, PASIR PUTEH",SELISING,16810,097520623,097520048
328,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4267,SK KAMPONG KANDIS,"KAMPONG KANDIS,",PASIR PUTEH,16800,097520778,TIADA
329,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4268,SK KAMPONG RAJA,KAMPONG RAJA SARING,PASIR PUTEH,16800,097520052,097520053
330,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4269,SK KAMPONG TASEK,JALAN GONG CHOKAH,PASIR PUTEH,16800,097529137,097529136
331,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4270,SK KULIM,SEK.KEB.KULIM,PASIR PUTEH,16800,097528279,097520673
332,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4271,SK KAMPONG NARA,KAMPUNG NARA,PASIR PUTEH,16800,097520518,097520518
333,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4272,SK PADANG PAK AMAT,KG. PADANG PA'AMAT,PASIR PUTEH,16800,097866355,097862276
334,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4273,SK PANGGONG,KAMPONG PANGGONG,PASIR PUTEH,16800,097892933,097891933
335,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4274,SK PASIR PUTEH (L),"JALAN SEKOLAH KEBANGSAAN PASIR PUTEH (LELAKI)",PASIR PUTEH,16800,097866293,097860116
336,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4275,SK PASIR PUTEH (P),JALAN KOTA BHARU,PASIR PUTEH,16800,097865150,097860203
337,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4276,SK SELIGI,KAMPUNG SELIGI,PASIR PUTEH,16800,097531802,TIADA
338,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4277,SK KG SEPULAU,KG. LEMBAH,CHERANG  RUKU,16700,097520043,097520046
339,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4278,SK SUNGAI PETAI,"KAMPUNG SUNGAI PETAI, JALAN SEMERAK",PASIR PUTEH,16800,097520494,097861094
340,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4279,SK TASEK PAUH,"KG. TASEK PAUH,SELISING",PASIR PUTEH,16810,097531706,097531710
341,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4280,SK TELOSAN,"KG TELOSAN,JLN PASIR PUTEH-MACHANG",PASIR PUTEH,16800,099755190,099755189
342,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4281,SK TO'BALI,PEJABAT POS CHERANG RUKU,PASIR PUTEH,16700,097521097,097780371
343,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4282,SK TUALANG TINGGI,"SELISING, PASIR PUTEH",PASIR PUTEH,16810,097531696,097531698
344,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4283,SK WAKAF RAJA,"KM. 12, JLN. P.PUTEH-JERTEH,",PASIR PUTEH,16800,097520811,097861813
345,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4284,SK BUKIT JAWA (2),"SELISING,PASIR PUTEH.",PASIR PUTEH,16810,097893203,097893203
346,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4285,SK KAMIL (3),SK KAMIL 3,PASIR PUTEH,16800,097528044,097868044
347,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBA4286,SK SERI AMAN,JALAN JERTEH,PASIR PUTEH,16800,097867549,097866888
348,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBB4284,SK KAMIL (1),JALAN SEKOLAH MENENGAH KAMIL,PASIR PUTEH,16800,097866337,097866337
349,KELANTAN,PPD PASIR PUTIH,Kebangsaan,DBB4413,SK KAMIL (2),KOMPLEKS KAMIL,PASIR PUTEH,16800,097866171,097867171
350,KELANTAN,"PPD TANAH MERAH","Jenis Kebangsaan (C)",DBC5322,SJK(C) YUK CHENG,JALAN PASIR MAS,TANAH MERAH,17500,099557346,099551002
351,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5290,SK LADANG KERILLA,WAKIL POS LADANG KERILLA,TANAH MERAH,17500,099771417,099777270
352,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5291,SK ALOR PASIR,"KM 15, JALAN LUBUK JONG",TANAH MERAH,17500,0199825291,TIADA
353,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5293,SK BATANG MERBAU,"KG. BATANG MERBAU, BATU 8 JALAN JEDOK",TANAH MERAH,17500,099580104,099580106
354,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5294,SK BATU GAJAH,KG. BATU GAJAH,TANAH MERAH,17510,099580100,099580102
355,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5296,SK BECHAH LAUT,KG. BECHAH LAUT,TANAH MERAH,17500,099775377,099775378
356,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5297,SK BELIMBING,KG. BELIMBING,TANAH MERAH,17500,099556044,099555044
357,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5298,SK BENDANG NYIOR,"BDG. NYIOR, 5 KM OFF SIMPANG KM 8, JALAN JEDOK",TANAH MERAH,17500,099570140,099570142
358,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5299,SK BUKIT DURIAN,KG. BUKIT DURIAN,TANAH MERAH,17500,099771563,TIADA
359,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5300,SK BUKIT GADING,KG. BUKIT GADING,TANAH MERAH,17500,099550400,099550401
360,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5301,SK BUKIT PANAU,KG. BUKIT PANAU,TANAH MERAH,17500,099771480,099779539
361,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5302,SK NIK DAUD,KAMPUNG JAKAR,AYER LANAS,17700,099468673,099467673
362,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5304,SK GUAL JEDOK,KG. GUAL JEDOK,TANAH MERAH,17510,099582371,099582371
363,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5305,SK IPOH,"KM 18, JALAN GUAL IPOH, KG. GUAL IPOH",TANAH MERAH,17500,099553598,099553598
364,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5308,SK KAMPONG PANJANG,"PETI SURAT 61, TANAH MERAH","TANAH MERAH,",17500,099770072,099770073
365,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5309,SK SRI KELEWEK,"KM 5, JLN BECHAH LAUT",TANAH MERAH,17500,099502038,099502039
366,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5310,SK KUALA TIGA,KG. KUALA TIGA,TANAH MERAH,17500,099775300,TIADA
367,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5311,SK KULIM,"KM 15, JALAN GUAL IPOH",TANAH MERAH,17500,099775342,099775343
368,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5312,SK LALANG PEPUYU,"KM 7 JLN PANGLIMA BAYU, RANTAU PANJANG,",TANAH MERAH,17510,099775346,TIADA
369,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5313,SK LAWANG,KG. LAWANG,TANAH MERAH,17510,099770167,099770169
370,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5316,SK SOKOR,"PETI SURAT 34,",TANAH MERAH,17500,099771446,TIADA
371,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5317,SK TANAH MERAH (1),JALAN MACHANG,TANAH MERAH,17500,099502046,099551663
372,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5318,SK TEBING TINGGI,KG. TEBING TINGGI,TANAH MERAH,17500,099770279,099770284
373,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5319,SK TOK CHE DOL,KG. TOK CHE DOL,TANAH MERAH,17500,099771003,TIADA
374,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5320,SK ULU KUSIAL,"KAMPUNG BLOK ULU KUSIAL, GUAL IPOH",TANAH MERAH,17500,099772796,099774703
375,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5321,SK KEMAHANG 1,FELDA KEMAHANG 1,TANAH MERAH,17510,0199580978,099581621
376,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5322,SK AYER CHANAL,KG. AYER CHANAL,AYER LANAS,17700,099450537,099456401
377,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5323,SK PERALLA,PETI SURAT 60,TANAH MERAH,17500,099775073,TIADA
378,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5324,SK SRI SURIA (2),JALAN KLINIK,TANAH MERAH,17500,099503319,099503320
379,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5325,SK KEMAHANG 3,FELDA KEMAHANG 3,TANAH MERAH,17510,099570021,TIADA
380,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5326,SK KEMAHANG 2,FELDA KEMAHANG 2,TANAH MERAH,17510,099581124,099581124
381,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5327,SK TANAH MERAH (2),KM 3 JALAN MACHANG,TANAH MERAH,17500,099555663,099502051
382,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBA5328,SK SRI SURIA (3),"KG.  BANGGOL KEMUNTING, TANAH MERAH",TANAH MERAH,17500,099503317,099503316
383,KELANTAN,"PPD TANAH MERAH",Kebangsaan,DBB5321,SK SRI SURIA (1),"JALAN KLINIK, TANAH MERAH, KELANTAN",TANAH MERAH,17500,099554827,099554868
384,KELANTAN,PPD TUMPAT,"Jenis Kebangsaan (C)",DBC6356,SJK(C) YUK TZE,KELABORAN TUMPAT,TUMPAT,16200,097256671,097252296
385,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6327,SK BENDANG PA' YONG,KAMPUNG BENDANG PA'YONG,TUMPAT,16210,097216126,097216126
386,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6328,SK BERANGAN (1),KG. BERANGAN.,TUMPAT,16200,097257200,097255091
387,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6329,SK BUNOHAN,DEPAN MASJID KG BUNOHAN,TUMPAT,16200,097211103,097211129
388,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6330,SK CHABANG EMPAT,"CHABANG EMPAT, TUMPAT",TUMPAT,16210,097196750,097196341
389,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6331,SK CHENDERONG BATU,KAMPUNG CHENDERONG BATU,WAKAF BHARU,16250,097181780,097181750
390,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6332,SK GETING (1),KAMPUNG GETING,TUMPAT,16200,097211292,097215750
391,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6333,SK KAMPONG DELIMA,KAMPONG DELIMA,WAKAF BHARU,16250,097960319,097960323
392,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6334,SK KAMPONG LAUT,PALEKBANG,TUMPAT,16040,097196915,097252368
393,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6335,SK KEBAKAT,JALAN MASJID KG. KEBAKAT,TUMPAT,16250,097960146,097960148
394,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6336,SK KOK KELI,DEPAN KEM PENGAKAP KOK KELI,WAKAF BHARU,16250,097251645,097251645
395,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6337,SK KOK PASIR,KAMPUNG KOK PASIR,PALEKBANG,16040,097251103,097251103
396,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6338,SK KUBANG BATANG,CHABANG EMPAT,TUMPAT,16200,097190360,097192716
397,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6339,SK KUTAN,"WAKAF BHARU,",TUMPAT,16250,097196722,097193722
398,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6340,SK MORAK,KG MORAK,PALEKBANG,16040,09-7960164,09-7960166
399,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6341,SK PADANG MANDOL,"CHABANG EMPAT,",TUMPAT,16200,097191801,097181841
400,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6342,SK PADANG POHON TANJUNG,KAMPUNG PALOH,WAKAF BHARU,16250,097196344,097181646
401,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6343,SK PALEKBANG,"PALEKBANG, TUMPAT",KOTA BHARU,16040,097185011,097185012
402,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6344,SK PASIR PEKAN,JALAN PASIR PEKAN,WAKAF BHARU,16250,097196124,097196524
403,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6345,SK PENGKALAN KUBOR (1),"PENGKALAN KUBOR,","PENGKALAN KUBOR",16080,097211366,097211036
404,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6346,SK PULAU BELURU,"KG.PULAU BELURU,PALEKBANG,",TUMPAT,16040,097962171,097962172
405,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6347,SK SUNGAI PINANG,PALEKBANG,TUMPAT,16040,097255075,097255477
406,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6348,SK SUNGAI TAPANG,KG SUNGAI TAPANG TUMPAT,TUMPAT,16200,097211636,097211636
407,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6349,SK TELUK JERING,KG. TELOK JERING,TUMPAT,16210,097960277,097960423
408,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6350,SK KELABORAN,KELABORAN,TUMPAT,16200,097257155,097257155
409,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6351,SK TUMPAT,JALAN DALAM RHU,TUMPAT,16200,097257325,097257325
410,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6352,SK WAKAF BHARU,WAKAF BHARU,WAKAF BHARU,16250,097197188,097199545
411,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6353,SK SIMPANGAN,JALAN SIMPANGAN,TUMPAT,16200,097211092,097214226
412,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6354,SK SRI NETING,KAMPUNG NETING,TUMPAT,16200,097211862,097214397
413,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6355,SK PENGKALAN KUBOR (2),PENGKALAN KUBOR,"PENGKALAN KUBOR",16080,097212244,097213616
414,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6356,SK BERANGAN (2),KG BERANGAN,TUMPAT,16200,097256798,097255798
415,KELANTAN,PPD TUMPAT,Kebangsaan,DBA6357,SK SRI TUMPAT (2),KAMPUNG DALAM RHU,TUMPAT,16200,097258633,7252042
416,KELANTAN,PPD TUMPAT,Kebangsaan,DBB6353,SK SERI KAMPONG LAUT,PALEKBANG,TUMPAT,16040,097190504,097190150
417,KELANTAN,PPD TUMPAT,Kebangsaan,DBB6354,SK TUMPAT (1),KG DALAM RHU,TUMPAT,16200,097257227,097255935
418,KELANTAN,PPD TUMPAT,Kebangsaan,DBB6355,SK SERI WAKAF BAHARU,WAKAF BHARU,WAKAF BHARU,16250,097196630,097196630
