BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
164,KELANTAN,PPD TUMPAT,SM Kebangsaan,DEA6358,SMK DATO BIJI WANGSA,KOMPLEKS SEKOLAH TUMPAT,TUMPAT,16200,097257280,097253755
165,KELANTAN,PPD TUMPAT,SM Kebangsaan,DEA6359,SMK KAMPONG LAUT,"KG. LAUT, PALEKBANG",TUMPAT,16040,097196217,097255217
166,KELANTAN,PPD TUMPAT,SM Kebangsaan,DEA6360,SMK MAHMUD MAHYIDIN,"PASIR PEKAN,",WAKAF BHARU,16250,097196864,097195085
167,KELANTAN,PPD TUMPAT,SM Kebangsaan,DEA6361,SMK SUNGAI PINANG,PALEKBANG,TUMPAT,16040,097254395,097254395
168,KELANTAN,PPD TUMPAT,SM Kebangsaan,DEA6362,SMK WAKAF BHARU,WAKAF BHARU,WAKAF BHARU,16250,097196168,097182168
169,KELANTAN,PPD TUMPAT,SM Kebangsaan,DEA6363,SMK GETING,PENGKALAN KUBOR,"PENGKALAN KUBOR",16080,097211169,097215473
170,KELANTAN,PPD TUMPAT,SM Kebangsaan,DEA6364,SMK BERANGAN,KG BUNUT SARANG BURUNG,TUMPAT,16200,097252257,097252201
171,KELANTAN,PPD TUMPAT,SM Kebangsaan,DEA6365,SMK KUTAN,WAKAF BHARU,TUMPAT,16250,"09-7181037",09-7195024
172,KELANTAN,PPD TUMPAT,SM Kebangsaan,DEE6362,SMK TUMPAT,"KOMPLEKS SEKOLAH-SEKOLAH KELABORAN, JLN. KELABORAN",TUMPAT,16200,097257251,097254685
173,KELANTAN,PPD TUMPAT,SMK Agama,DRA6001,SMK(A) FALAHIAH,"PASIR PEKAN,  WAKAF BHARU",WAKAF BHARU,16250,097196746,097194686
