BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
17,TERENGGANU,PPD BESUT,Kebangsaan,TBA0022,SK PENGKALAN NYIREH,KG  PENGKALAN NYIREH,BESUT,22200,096956058,096953418
18,TERENGGANU,PPD BESUT,Kebangsaan,TBA0023,SK PUSAT JERTEH,JERTIH,JERTEH,22000,096971144,096903012
19,TERENGGANU,PPD BESUT,Kebangsaan,TBA0024,SK  BUKIT KENAK,KG BUKIT KENAK,JERTEH,22000,096973790,096972284
20,TERENGGANU,PPD BESUT,Kebangsaan,TBA0025,SK TANAH MERAH,SK TANAH MERAH,JERTEH,22000,096920012,096920138
21,TERENGGANU,PPD BESUT,Kebangsaan,TBA0026,SK APAL,KAMPUNG APAL,JERTEH,22020,096942146,096941023
22,TERENGGANU,PPD BESUT,Kebangsaan,TBA0027,SK JABI,KAMPUNG JABI,JERTEH,22020,096941809,096941809
23,TERENGGANU,PPD BESUT,Kebangsaan,TBA0028,SK RENEK,KAMPUNG RENEK,JERTEH,22020,096974944,096974944
24,TERENGGANU,PPD BESUT,Kebangsaan,TBA0029,SK OH,"KG  OH, BESUT",JERTEH,22020,096920030,TIADA
25,TERENGGANU,PPD BESUT,Kebangsaan,TBA0030,SK TEMPINIS,KG.TEMPINIS,JERTEH,22020,096974704,096975189
26,TERENGGANU,PPD BESUT,Kebangsaan,TBA0031,SK BUKIT JEROK,KAMPUNG ANAK MUSANG,JERTEH,22020,096912119,096912118
27,TERENGGANU,PPD BESUT,Kebangsaan,TBA0032,SK TOK DOR,KG TOK DOR,JERTEH,22020,096920978,096920105
28,TERENGGANU,PPD BESUT,Kebangsaan,TBA0033,SK KAMPUNG BARU TOK DOR,KAMPUNG BHARU  TOK DOR,JERTEH,22020,096921615,096921589
29,TERENGGANU,PPD BESUT,Kebangsaan,TBA0043,SK PADANG LUAS,KAMPUNG  PADANG LUAS,JERTEH,22000,096972359,096976144
30,TERENGGANU,PPD BESUT,Kebangsaan,TBA0044,SK BUKIT PUTERI,KG. DENGER,JERTEH,22000,096971409,096904295
31,TERENGGANU,PPD BESUT,Kebangsaan,TBA0045,SK AYER TERJUN,KG AYER TERJUN,JERTEH,22000,096921004,TIADA
32,TERENGGANU,PPD BESUT,Kebangsaan,TBA0046,SK TOK MOTONG,KAMPUNG TOK MOTONG,JERTEH,22000,096979192,096904652
33,TERENGGANU,PPD BESUT,Kebangsaan,TBA0048,SK DARAU,KG.DARAU,JERTEH,22000,096972885,096976254
34,TERENGGANU,PPD BESUT,Kebangsaan,TBA0049,SK PASIR AKAR,KG. PASIR AKAR,JERTEH,22000,096902141,096902140
35,TERENGGANU,PPD BESUT,Kebangsaan,TBA0050,SK SERI PAYONG,KAMPUNG BUKIT PAYONG,JERTEH,22010,096061214,096062595
36,TERENGGANU,PPD BESUT,Kebangsaan,TBA0051,SK (FELDA) TENANG,FELDA TENANG,JERTEH,22010,0172707150,0096061791
37,TERENGGANU,PPD BESUT,Kebangsaan,TBA0052,SK PANCHOR,KAMPUNG  PANCHOR,JERTEH,22010,096060488,096060488
38,TERENGGANU,PPD BESUT,Kebangsaan,TBA0053,SK KAMPUNG LA,"KAMPUNG LA,",JERTEH,22010,"",""
39,TERENGGANU,PPD BESUT,Kebangsaan,TBA0054,SK KERUAK,KAMPUNG BELAO,JERTEH,22010,"",""
40,TERENGGANU,PPD BESUT,Kebangsaan,TBA0055,SK KUALA KUBANG,KAMPUNG KUALA KUBANG,JERTEH,22020,096920098,TIADA
41,TERENGGANU,PPD BESUT,Kebangsaan,TBA0067,SK (FELDA) SELASIH,"KG.  FELDA SELASIH, WAKIL POS TOK DOR",JERTEH,22020,096978167,096978168
42,TERENGGANU,PPD BESUT,Kebangsaan,TBA0068,SK PENDIDIKAN KHAS BESUT (P),ALOR LINTANG,KAMPUNG RAJA,22200,096902430,096903478
43,TERENGGANU,PPD BESUT,Kebangsaan,TBA0069,SK KUALA BESUT 2,KUALA BESUT,BESUT,22300,0096902354,0096902355
44,TERENGGANU,PPD BESUT,Kebangsaan,TBA0070,SK TENGKU MAHMUD 2,JALAN GONG KEPAS DALAM,BESUT,22200,096957795,096954009
45,TERENGGANU,PPD BESUT,Kebangsaan,TBA0072,SK LUBUK KAWAH,KG CERANG MELILING,JERTEH,22000,096976397,06975836
46,TERENGGANU,PPD BESUT,Kebangsaan,TBA0073,SK ALOR KELADI,KAMPONG ALOR KELADI,JERTEH,22000,096971946,096971946
47,TERENGGANU,PPD BESUT,Kebangsaan,TBA0074,SK KAMPUNG NAIL,KAMPUNG NAIL,KUALA BESUT,22300,096910218,096910187
48,TERENGGANU,PPD BESUT,Kebangsaan,TBA0075,SK SEBERANG JERTEH,"KG.PENGKALAN SENTOL,",JERTEH,22000,096975229,096975229
49,TERENGGANU,PPD BESUT,Kebangsaan,TBA0076,SK PERMAISURI NUR ZAHIRAH,KG. LIMBONGAN.,BESUT,22200,096953248,096953260
50,TERENGGANU,PPD BESUT,Kebangsaan,TBA0077,SK PELAGAT,KG PADANG LUAS,JERTEH,22000,096902296,096902297
51,TERENGGANU,PPD BESUT,Kebangsaan,TBA0078,SK ANAK IKAN,KG TOK DOR,JERTEH,22020,096945016,096945015
52,TERENGGANU,PPD BESUT,Kebangsaan,TBA0079,SK PADANG LANDAK,PADANG LANDAK,JERTEH,22000,096978849,096979045
53,TERENGGANU,PPD BESUT,Kebangsaan,TBA0080,SK NYIUR TUJUH,KAMPUNG NYIUR TUJUH,JERTEH,22000,096920080,096920019
54,TERENGGANU,PPD BESUT,Kebangsaan,TBB0061,SK TENGKU MAHMUD,ALOR LINTANG,BESUT,22200,096979346,096979359
55,TERENGGANU,PPD DUNGUN,Jenis Kebangsaan (C),TBC1032,SJK(C) KWANG HWA,JALAN TAMBUN,DUNGUN,23000,098423340,098423341
56,TERENGGANU,PPD DUNGUN,Jenis Kebangsaan (C),TBC1033,SJK(C) SIN CHONE,BATU 5,DUNGUN,23000,098457935,098457935
57,TERENGGANU,PPD DUNGUN,Jenis Kebangsaan (C),TBC1034,SJK(C) CHEE MONG,JALAN BESAR,PAKA,23100,098271671,098271671
58,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1001,SK KUALA DUNGUN,KAMPUNG MOLEK,DUNGUN,23000,098481395,098457236
59,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1002,SK DURIAN MAS 1,AL MUKTAFI BILLAH SHAH,DUNGUN,23400,098223344,098223345
60,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1003,SK PUSAT DUNGUN,KG. BUKIT CHATAK,DUNGUN,23000,098481436,098445154
61,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1004,SK BANDAR DUNGUN,JALAN SEKOLAH,DUNGUN,23000,098481336,098481336
62,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1005,SK BUKIT BESI,SK BUKIT BESI,DUNGUN,23200,098337268,098337268
63,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1006,SK TEBING TEMBAH,KAMPUNG TEBING TEMBAH,PAKA,23100,098275818,098276712
64,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1007,SK KAMPUNG NYIOR,SK KAMPUNG NYIOR,PAKA,23100,098286621,098286621
65,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1008,SK PAKA,LORONG 1 KAMPUNG LIMBONG,PAKA,23100,098286951,098286952
66,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1009,SK SURA,JALAN SEKOLAH SURA,DUNGUN,23000,098481000,098483000
67,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1010,SK SEBERANG DUNGUN,KG. SEBERANG PINTASAN,DUNGUN,23050,098451475,098451475
68,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1011,SK KUALA ABANG,KAMPUNG KUALA ABANG,DUNGUN,23050,098454435,098454435
69,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1012,SK PULAU SERAI,KAMPUNG PULAU SERAI,DUNGUN,23000,098481672,098481672
70,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1013,SK DELONG,KG. DELONG,DUNGUN,23000,098449712,098449711
71,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1014,SK PADANG PULUT,KAMPUNG PADANG PULUT,DUNGUN,23000,098449542,098449541
72,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1015,SK KAMPUNG WA,KAMPUNG WA,DUNGUN,23000,098389112,098389112
73,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1016,SK JERANGAU,KAMPUNG JERANGAU SUNGAI,BUKIT BESI,23200,098385617,098385617
74,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1017,SK DENDANG,"KG. DENDANG, BUKIT BESI",DUNGUN,23200,098385924,098385924
75,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1018,SK TEPUS,KAMPUNG TEPUS,BUKIT BESI,23200,098336112,098336110
76,TERENGGANU,PPD DUNGUN,Kebangsaan,TBA1019,SK MINDA TALONG,KG. MINDA,DUNGUN,23000,098336062,098336062
