BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
268,SABAH,"PPD KOTA KINABALU",Kebangsaan,XCA4047,SRK ST AGNES,"PETI SURAT 224,PEJABAT POS LIKAS, JLN TELUK LIKAS",LIKAS,88856,088423233,088422822
269,SABAH,"PPD KOTA KINABALU",Kebangsaan,XCA4048,SK ST CATHERINE (M),PETI SURAT 11338,KOTA KINABALU,88815,088422922,088422922
270,SABAH,"PPD KOTA KINABALU",Kebangsaan,XCA4050,SK ST FRANCIS CONVENT (M),PETI SURAT 10071,KOTA KINABALU,88801,088224859,088250188
271,SABAH,"PPD KOTA KINABALU",Kebangsaan,XCA4057,SK STELLA MARIS (M),PETI SURAT 238,TANJUNG ARU,88858,088221551,088210661
272,SABAH,PPD KOTA MARUDU,Jenis Kebangsaan (C),XCC5122,SJK(C) KHOI MING,PETI SURAT 34,KOTA MARUDU,89107,088661337,088661337
273,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5101,SK PEKAN KOTA MARUDU,PETI SURAT 156,KOTA MARUDU,89108,088661546,088661546
274,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5102,SK BENGKONGAN,PETI SURAT 27,KOTA MARUDU,89107,088667809,088667809
275,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5103,SK LANGKON,PETI SURAT 140,KOTA MARUDU,89108,088663661,TIADA
276,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5104,SK MARAK-PARAK,PETI SURAT 31,KOTA MARUDU,89107,TIADA,TIADA
277,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5105,SK MASALOG,PETI SURAT 271,KOTA MARUDU,89108,0388661714,0388661714
278,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5106,SK POPOK,PETI SURAT 291,KOTA MARUDU,89108,088661749,088662748
279,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5107,SK SAMPIR,PETI SURAT 41,KOTA MARUDU,89107,TIADA,TIADA
280,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5108,SK SAMPARITA,PETI SURAT 310,KOTA MARUDU,89108,TIADA,TIADA
281,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5109,SK SIMPANGAN,W.D.T 23,KOTA MARUDU,89109,088661272,088661272
282,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5110,SK TAGAROH,PETI SURAT 57,KOTA MARUDU,89107,088 662436,088 663437
283,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5111,SK TANDEK,PETI SURAT 381,KOTA MARUDU,89108,088661662,088661662
284,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5112,SK TANJUNG BATU,SK TANJUNG BATU PETI SURAT 138,KOTA MARUDU,89108,088667984,TIADA
285,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5113,SK TARITIPAN,WDT 36,KOTA MARUDU,89109,"",TIADA
286,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5114,SK TIGAMAN,PETI SURAT 64,KOTA MARUDU,89107,088664001,TIADA
287,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5115,SK TIMBANG BATU,PETI SURAT 30,KOTA MARUDU,89107,088663253,088663253
288,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5116,SK SUNSUI,"PETI SURAT 136, 89108 KOTA MARUDU",KOTA MARUDU,89108,TIADA,TIADA
289,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5117,SK ONGKILAN,PETI SURAT 319,KOTA MARUDU,89108,088661097,088661097
290,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5118,SK TEMUNO TERINGAI DARAT,PETI SURAT 306,KOTA MARUDU,89108,088636213,TIADA
291,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5119,SK MELANGKAP,PETI SURAT 317,KOTA MARUDU,89108,0888959134,TIADA
292,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5120,SK TAGIBANG,"D/A PPG, PETI SURAT 297 89108 KOTA MARUDU",KOTA MARUDU,89108,0132860239,TIADA
293,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5121,SK MANGARIS,PETI SURAT 445,KOTA MARUDU,89100,TIADA,TIADA
294,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5122,SK PANAITAN,"SK.PANAITAN, PETI SURAT 331,",KOTA MARUDU,89108,088664725,TIADA
295,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5124,SK TUMUNDA SALIMANDUT,PETI SURAT 127,KOTA MARUDU,89108,088662802,088662802
296,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5125,SK TALANTANG,D/A PPD KOTA MARUDU,KOTA MARUDU,89100,088663211,""
297,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5126,SK MANGIN,PETI SURAT 452,KOTA MARUDU,89100,0198025247,TIADA
298,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5127,SK LAMPADA,"SK LAMPADA, P/S 482, KOTA MARUDU.",KOTA MARUDU,89108,TIADA,TIADA
299,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5128,SK KOROMOKO,PETI SURAT 281,KOTA MARUDU,89108,TIADA,TIADA
300,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5129,SK GANA,PETI SURAT 337,KOTA MARUDU,89108,0198317868,TIADA
301,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5130,SK RANAU,PETI SURAT 389,KOTA MARUDU,89108,088662094,TIADA
302,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5131,SK BINTASAN,PETI SURAT 297,KOTA MARUDU,89108,TIADA,TIADA
303,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5132,SK KOTA MARUDU II,"BEG BERKUNCI 14,",KOTA MARUDU,89109,088661781,088661755
304,SABAH,PPD KOTA MARUDU,Kebangsaan,XBA5228,SK MAGANDAI,"D/A PPD KOTA MARUDU, PETI SURAT 297",KOTA MARUDU,89108,TIADA,TIADA
305,SABAH,PPD KUALA PENYU,Jenis Kebangsaan (C),XCC6303,SJK(C) CHUNG HWA,PETI SURAT 16,KUALA PENYU,89747,087884368,087884368
306,SABAH,PPD KUALA PENYU,Jenis Kebangsaan (C),XCC6318,SJK(C) PUI HWA,PETI SURAT 15,MENUMBOK,89767,087-831078,087-831078
307,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6301,SK BATU LINTING,PETI SURAT 111,KUALA PENYU.,89747,TIADA,TIADA
308,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6302,SK BERANGKOK,PETI SURAT 267,KUALA PENYU,89747,087897151,087897152
309,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6304,SK JANANG,PETI SURAT 96,KUALA PENYU,89747,087-884757,TIADA
310,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6305,SK KERUKAN,PETI SURAT 123,KUALA PENYU,89747,087897081,TIADA
311,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6307,SK KILUGUS,PETI SURAT 72,KUALA PENYU,89747,087208076,087208076
312,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6308,SK LAMBIDAN,"SK.LAMBIDAN, PETI SURAT 12,",MENUMBOK,89767,TIADA,TIADA
313,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6309,SK PEKAN KUALA PENYU,PETI SURAT 24,KUALA PENYU,89747,087884261,087885701
314,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6311,SK MANSUD,WDT. 80,KUALA PENYU,89747,087897086,TIADA
315,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6312,SK MELIKAI,PETI SURAT 08,MENUMBOK,89767,087 831751,087 831751
316,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6313,SK PEKAN MENUMBOK,PETI SURAT 30 MENUMBOK,MENUMBOK,89767,087-831049,087-831049
317,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6315,SK MENUMPANG,"KAMPUNG MENUMPANG,P/S 142",KUALA PENYU,89747,087884415,TIADA
318,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6316,SK MENUNGGANG,PETI SURAT 157,KUALA PENYU,89747,087897115,087897115
319,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6317,SK PALU-PALU,PETI SURAT 88,KUALA PENYU,89747,087-884120,TIADA
320,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6319,SK SINAPOKAN,PETI SURAT 18,MENUMBOK,89767,087209561,TIADA
321,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6325,SK TANJUNG ARU,"KAMPUNG TANJUNG ARU, PETI SURAT 64",MENUMBOK,89760,087831648,087831648
322,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6326,SK TEMPURONG,PETI SURAT 53,KUALA PENYU,89747,087884516,TIADA
323,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6327,SK TENAMBAK,"SK TENAMBAK, PETI SURAT 26",KUALA PENYU,89747,087- 884873,087884873
324,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6328,SK SANGKABOK,PETI SURAT 23,KUALA PENYU,89767,087831643,087831643
325,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6329,SK KEKAPOR,WDT65,KUALA PENYU,89740,TIADA,TIADA
326,SABAH,PPD KUALA PENYU,Kebangsaan,XBA6330,SK RIMBAAN,PETI SURAT 94,KUALA PENYU,89747,087-884766,TIADA
327,SABAH,PPD KUALA PENYU,Kebangsaan,XCA6320,SK ST. AUGUSTINE,Peti Surat 15,KUALA PENYU,89747,087-885458,""
328,SABAH,PPD KUALA PENYU,Kebangsaan,XCA6321,SK ST JOSEPH,PETI SURAT 14,KUALA PENYU,89747,087-884512,TIADA
329,SABAH,PPD KUALA PENYU,Kebangsaan,XCA6322,SK ST. PETER BUNDU,PETI SURAT 108,KUALA PENYU,89747,087884059,087884059
330,SABAH,PPD KUALA PENYU,Kebangsaan,XCA6324,SK ST. STEPHEN,PETI SURAT 20,KUALA PENYU,89747,0135476152,TIADA
331,SABAH,PPD KUDAT,Jenis Kebangsaan (C),XCC5012,SJK(C) HWA LIAN,PETI SURAT 47,KUDAT,89057,088611279,088611279
332,SABAH,PPD KUDAT,Jenis Kebangsaan (C),XCC5031,"SJK(C) LOK YUK PINANGSOO,KUDAT",PETI SURAT 99,KUDAT,89057,088614829,088614829
333,SABAH,PPD KUDAT,Jenis Kebangsaan (C),XCC5034,SJK(C) LOK YUK BATU 1 KUDAT,PETI SURAT 67,KUDAT,89057,088611278,088611278
334,SABAH,PPD KUDAT,Jenis Kebangsaan (C),XCC5042,SJK(C) OUR LADY IMMACULATE KUDAT,PETI SURAT 136,KUDAT,89057,088612360,088612360
335,SABAH,PPD KUDAT,Jenis Kebangsaan (C),XCC5052,"SJK(C) SACRED HEART,TAJAU,KUDAT","KG. TAJAU,BT 10 JALAN BAWAH KUDAT SABAH.",KUDAT,89057,088627289,088627289
336,SABAH,PPD KUDAT,Jenis Kebangsaan (C),XCC5065,SJK(C) ST PETER (M),PETI SURAT 349,KUDAT,89058,088611763,088611763
337,SABAH,PPD KUDAT,Jenis Kebangsaan (C),XCC5080,SJK(C) YUK HWA TEMALANG,"JALAN ATAS 12 KM, KG SUNGAI KARANG  PETI SURAT 43,",KUDAT,89057,088613526,088613526
338,SABAH,PPD KUDAT,Kebangsaan,XBA5002,SK BALAMBANGAN  BANGGI,WDT 150,KUDAT,89058,TIADA,TIADA
339,SABAH,PPD KUDAT,Kebangsaan,XBA5003,SK LAKSIAN,PETI SURAT 319,KUDAT,89058,0128262419,TIADA
340,SABAH,PPD KUDAT,Kebangsaan,XBA5004,SK DOGOTON,PETI SURAT 319,KUDAT,89058,"",TIADA
341,SABAH,PPD KUDAT,Kebangsaan,XBA5005,"SK BANGAU, KUDAT",PETI SURAT 577,KUDAT,89058,088613360,088613360
342,SABAH,PPD KUDAT,Kebangsaan,XBA5006,SK BARAMBANGON,"PETI SURAT 319, 89058 KUDAT SABAH",KUDAT,89058,088695103,TIADA
343,SABAH,PPD KUDAT,Kebangsaan,XBA5007,SK PEKAN KUDAT II,PETI SURAT 291,KUDAT,89058,088622669,088622135
344,SABAH,PPD KUDAT,Kebangsaan,XBA5008,SK PATA,"SK.PATA,PETI SURAT 319,",KUDAT,89058,TIADA,TIADA
345,SABAH,PPD KUDAT,Kebangsaan,XBA5009,SK INDARASON LAUT,PETI SURAT 321,KUDAT,89058,088636201,TIADA
346,SABAH,PPD KUDAT,Kebangsaan,XBA5010,SK GUMANDANG,PETI SURAT 319,KUDAT,89058,TIADA,TIADA
347,SABAH,PPD KUDAT,Kebangsaan,XBA5011,SK.SEMAYAN BANGGI,"SK.SEMAYAN BANGGI, PETI SURAT 319,",KUDAT,89058,TIADA,TIADA
348,SABAH,PPD KUDAT,Kebangsaan,XBA5013,SK KG MINYAK,PETI SURAT 319,KUDAT,89058,088-636205,088-636204
349,SABAH,PPD KUDAT,Kebangsaan,XBA5014,SK KAPITANGAN,"SK KAPITANGAN BANGGI, PETI SURAT 319",KUDAT,89058,0135459500,TIADA
350,SABAH,PPD KUDAT,Kebangsaan,XBA5015,SK KARAKIT BANGGI,"PETI SURAT 382,",KUDAT,89058,"",TIADA
351,SABAH,PPD KUDAT,Kebangsaan,XBA5016,SK BATU LAYAR,PETI SURAT 382,KUDAT,89058,TIADA,TIADA
352,SABAH,PPD KUDAT,Kebangsaan,XBA5017,SK TANJUNG MANAWALI,"SK TG MANAWALI BANGGI, PETI SURAT 319",KUDAT,89058,0132860811,TIADA
353,SABAH,PPD KUDAT,Kebangsaan,XBA5018,SK TUN DATU HJ MUSTAPHA,PETI SURAT 235,KUDAT,89058,088611428,088611428
354,SABAH,PPD KUDAT,Kebangsaan,XBA5019,SK MUHIBBAH,PETI SURAT 319,KUDAT,89058,088615629,088623014
355,SABAH,PPD KUDAT,Kebangsaan,XBA5024,SK LIMAU-LIMAUAN,"SK.LIMAU-LIMAUAN,PETI SURAT 319",KUDAT,89058,TIADA,TIADA
356,SABAH,PPD KUDAT,Kebangsaan,XBA5025,SK LIMBUAK,PETI SURAT 382,KUDAT,89058,"",TIADA
357,SABAH,PPD KUDAT,Kebangsaan,XBA5028,SK LOKOTON,PETI SURAT 319,KUDAT,89058,088896501,TIADA
358,SABAH,PPD KUDAT,Kebangsaan,XBA5040,SK MATUNGGONG,PETI SURAT 317,KUDAT,89058,088615218,088615218
359,SABAH,PPD KUDAT,Kebangsaan,XBA5041,SK NANGKA KUDAT,"D/A PEJABAT PELAJARAN DAERAH, PETI SURAT 319",KUDAT,89058,TIADA,TIADA
360,SABAH,PPD KUDAT,Kebangsaan,XBA5043,SK PADANG,"SK. PADANG, BANGGI, PETI SURAT 319,",KUDAT,89058,TIADA,TIADA
361,SABAH,PPD KUDAT,Kebangsaan,XBA5046,SK PERAPAT LAUT,"SK PERAPAT LAUT, PETI SURAT 319, PEJABAT PELAJARAN",KUDAT,89058,TIADA,TIADA
362,SABAH,PPD KUDAT,Kebangsaan,XBA5047,SK PINAWANTAI KUDAT,PETI SURAT 318,KUDAT,89058,088613739,088611464
363,SABAH,PPD KUDAT,Kebangsaan,XBA5055,SK SEBAYAN,"SK SEBAYAN, P/S 319",KUDAT,89058,TIADA,TIADA
364,SABAH,PPD KUDAT,Kebangsaan,XBA5061,SK SIKUATI,PETI SURAT 121,KUDAT,89057,088612344,088612344
365,SABAH,PPD KUDAT,Kebangsaan,XBA5067,SK SUANGPAI,"SK SUANGPAI, PETI SURAT 319.",KUDAT,89058,TIADA,TIADA
366,SABAH,PPD KUDAT,Kebangsaan,XBA5071,SK PALAK,"PETI SURAT 319,",KUDAT,89058,TIADA,TIADA
367,SABAH,PPD KUDAT,Kebangsaan,XBA5074,SK TERONGKONGAN,PETI SURAT 392,KUDAT,89058,TIADA,TIADA
368,SABAH,PPD KUDAT,Kebangsaan,XBA5076,"SK TIGA PAPAN, KUDAT",PETI SURAT 458,KUDAT,89058,TIADA,TIADA
369,SABAH,PPD KUDAT,Kebangsaan,XBA5083,"SK LOKTOHOG, BANGGI",PETI SURAT 382,KUDAT,89058,088677006,TIADA
370,SABAH,PPD KUDAT,Kebangsaan,XBA5088,SK DUALOG,PETI SURAT 319,KUDAT,89058,0195320799,TIADA
371,SABAH,PPD KUDAT,Kebangsaan,XBA5089,SK PARAPAT  DARAT,"PETI SURAT 320,",KUDAT,89058,01119510015,TIADA
372,SABAH,PPD KUDAT,Kebangsaan,XBA5091,SK LAMPAKI  KUDAT,"d/a Pejabat Pelajaran Daerah, Peti Surat 319,",KUDAT,89058,TIADA,TIADA
373,SABAH,PPD KUDAT,Kebangsaan,XBA5092,SK LOTONG,PETI SURAT 319,KUDAT,89058,TIADA,TIADA
374,SABAH,PPD KUDAT,Kebangsaan,XBA5093,SK PANUDAHAN,"D/A PPD KUDAT,PETI SURAT 319,KUDAT",KUDAT,89058,TIADA,TIADA
375,SABAH,PPD KUDAT,Kebangsaan,XBA5094,SK GARAU KUDAT,PETI SURAT 570,KUDAT,89058,TIADA,TIADA
376,SABAH,PPD KUDAT,Kebangsaan,XBA5095,SK SABUR,SK SABUR BANGGI PETI SURAT 319,KUDAT,89058,TIADA,TIADA
377,SABAH,PPD KUDAT,Kebangsaan,XBA5096,"SK BINGOLON, KUDAT","KG. BINGOLON KM 40 JALAN KUDAT - KOTA KINABALU",KUDAT,89058,TIADA,TIADA
378,SABAH,PPD KUDAT,Kebangsaan,XBA5097,SK PULAU TIGABU,"SK. PULAU TIGABU BANGGI,PETI SURAT 319",KUDAT,89058,TIADA,TIADA
379,SABAH,PPD KUDAT,Kebangsaan,XBA5098,SK DAMPIRIT,"SK. DAMPIRIT, P.SURAT 319,",KUDAT,89058,088615122,TIADA
380,SABAH,PPD KUDAT,Kebangsaan,XBA5099,SK LANDUNG AYANG,"D/A PPD KUDAT, PETI SURAT 319",KUDAT,89058,088611511,088611411
381,SABAH,PPD KUDAT,Kebangsaan,XCA5022,SK LAJONG,"PETI SURAT 589, KUDAT",KUDAT,89058,TIADA,TIADA
382,SABAH,PPD KUDAT,Kebangsaan,XCA5023,"SK LOK YUK BATU 1, KUDAT.",SK LOK YUK BATU 1 PETI SURAT 474,KUDAT,89058,088612118,088612118
383,SABAH,PPD KUDAT,Kebangsaan,XCA5027,"SK LODUNG , KUDAT","D/A PPD KUDAT, PETI SURAT 319,",KUDAT,89058,TIADA,TIADA
384,SABAH,PPD KUDAT,Kebangsaan,XCA5029,"SK LOK YUK TAMALANG, KUDAT",peti surat 133,kudat,89057,088612370,TIADA
385,SABAH,PPD KUDAT,Kebangsaan,XCA5030,SK LOK YUK SIKUATI,PETI SURAT 188,KUDAT,89057,088613563,""
386,SABAH,PPD KUDAT,Kebangsaan,XCA5063,SK ST JAMES (M),PETI SURAT 160,KUDAT,89057,088611362,088 612363
387,SABAH,PPD KUDAT,Kebangsaan,XCA5064,"SK ST PETER, KUDAT",PETI SURAT 753,KUDAT,89058,088611364,088611364
388,SABAH,PPD KUDAT,Kebangsaan,XCA5078,SK TINANGOL,"SK. TINANGOL, PETI SURAT 527,",KUDAT,89058,088-613700,088615226
389,SABAH,PPD KUNAK,Jenis Kebangsaan (C),XCC3201,SJK(C) PAI SHENG,PETI SURAT 20,KUNAK,91207,089851230,089851230
390,SABAH,PPD KUNAK,Kebangsaan,XBA3201,SK TUN FUAD,PETI SURAT 126,KUNAK,91207,TIADA,TIADA
391,SABAH,PPD KUNAK,Kebangsaan,XBA3202,SK KUNAK I,PETI SURAT 9,KUNAK,91207,089851216,089851216
392,SABAH,PPD KUNAK,Kebangsaan,XBA3203,SK KUNAK 2,PETI SURAT 12,KUNAK,91207,089851352,089851352
393,SABAH,PPD KUNAK,Kebangsaan,XBA3204,SK LORMALONG,PETI SURAT 43,KUNAK,91207,089856117,TIADA
394,SABAH,PPD KUNAK,Kebangsaan,XBA3205,SK MOSTYN,PETI SURAT 41,KUNAK,91207,089855625,089855626
395,SABAH,PPD KUNAK,Kebangsaan,XBA3206,SK PANGI,PETI SURAT 7,KUNAK,91207,089857104,TIADA
396,SABAH,PPD KUNAK,Kebangsaan,XBA3207,SK GADING-GADING,PETI SURAT 65,KUNAK,91207,TIADA,TIADA
397,SABAH,PPD KUNAK,Kebangsaan,XBA3208,SK LADANG GIRAM,PETI SURAT 49,KUNAK,91207,089854092,TIADA
398,SABAH,PPD KUNAK,Kebangsaan,XBA3209,SK SKIM KOKOS,"KAMPUNG SKIM COCOS, PETI SURAT 66,",KUNAK,91207,TIADA,TIADA
399,SABAH,PPD KUNAK,Kebangsaan,XBA3210,SK KUNAK JAYA,PETI SURAT 64,KUNAK,91207,089851563,089851563
400,SABAH,PPD KUNAK,Kebangsaan,XBA3211,SK MADAI,"SK MADAI, PETI SURAT 104",KUNAK,91207,089856126,TIADA
401,SABAH,PPD KUNAK,Kebangsaan,XBA3213,SK TANJUNG KERAMAT,PETI SURAT 52,KUNAK,91207,TIADA,TIADA
402,SABAH,PPD KUNAK,Kebangsaan,XBA3214,SK KAMPUNG SELAMAT,PETI SURAT 385,KUNAK,91207,089852915,TIADA
403,SABAH,PPD KUNAK,Kebangsaan,XBA3215,SK LADANG BINUANG,PETI SURAT 130,KUNAK,91207,"",TIADA
404,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2034,SK SEMAWANG,PETI SURAT 102,BELURAN,90107,TIADA,TIADA
405,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2101,SK BAWANG,"D/A PEJABAT PELAJARAN DAERAH, PETI SURAT 27,",BELURAN,90107,TIADA,TIADA
406,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2102,SK PEKAN BELURAN,PETI SURAT 8,BELURAN,90107,089511235,089511235
407,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2104,SK GOLONG,PETI SURAT 27,BELURAN,90107,089511303,089511059
408,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2106,SK JAMBONGAN,PETI SURAT 27,BELURAN,90107,TIADA,TIADA
409,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2108,SK KENIOGAN,"SK. KENIOGAN, WDT NO. 27",BELURAN,90100,TIADA,TIADA
410,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2110,SK KOLAPIS,SK KOLAPIS PETI SURAT 51,BELURAN,90107,089511491,TIADA
411,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2111,SK LIDONG,"PETI SURAT 04, BELURAN.",BELURAN,90107,TIADA,TIADA
412,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2112,SK LINGKABAU,"KG. LINGKABAU, PETI SURAT 27",BELURAN,90107,TIADA,TIADA
413,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2113,SK LUBANG BUAYA,"PETI SURAT 27, 90107 BELURAN, SABAH.",BELURAN,90107,"",TIADA
414,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2115,SK ULU MUANAD,"SK ULU MUANAD, PETI SURAT 7, BELURAN",BELURAN,90107,089511942,089511942
415,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2116,SK PAMOL,PETI SURAT 225,BELURAN,90107,089515627,TIADA
416,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2117,SK PERANCANGAN,SK PERANCANGAN PETI SURAT 27,BELURAN,90107,TIADA,TIADA
417,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2118,SK BASAI BARU,PETI SURAT 179,BELURAN,90107,TIADA,TIADA
418,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2119,SK SIMPANGAN,"SK SIMPANGAN, PETI SURAT 27",BELURAN,90107,TIADA,TIADA
419,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2120,SK MALALIN,"S.K. MALALIN, PETI SURAT 27,",BELURAN,90107,TIADA,TIADA
420,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2121,SK SUALOK,WDT 26,BELURAN,90109,089253005,TIADA
421,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2122,SK SUNGAI NANGKA,SK SUNGAI NANGKA PETI SURAT 38,BELURAN,90107,089514912,TIADA
422,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2123,SK SUNGAI SAPI,PETI SURAT 24,BELURAN,90107,TIADA,TIADA
423,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2124,SK SUNGAI-SUNGAI,PETI SURAT 27,BELURAN,90107,"",TIADA
424,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2125,SK TAGAS-TAGAS,PETI SURAT 178,BELURAN,90108,TIADA,TIADA
425,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2126,SK TANJUNG NIPIS,PETI SURAT 27,BELURAN,90107,0145555593,TIADA
426,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2128,SK TERUSAN SUGUT,PETI SURAT 27,BELURAN,90107,TIADA,TIADA
427,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2129,SK TETABUAN,"SK TETABUAN, PULAU TETABUAN,BELURAN",BELURAN,90107,TIADA,TIADA
428,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2131,SK KABULUH,"D/A PEJABAT PELAJARAN DAERAH, PETI SURAT 27",BELURAN,90107,TIADA,TIADA
429,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2132,SK TAMPAT,PETI SURAT 27,BELURAN,90107,TIADA,TIADA
430,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2133,SK MAIDAN,"D/A PPD BELURAN PETI SURAT 27 90107 BELURAN",BELURAN,90107,TIADA,TIADA
431,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2134,SK OBAH,PETI SURAT 27,BELURAN,90107,TIADA,TIADA
432,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2136,SK BUKIT BESI,WDT 15,BELURAN,90109,TIADA,TIADA
433,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2138,SK BOTITION,"PETI SURAT 110, BELURAN",BELURAN,90100,TIADA,TIADA
434,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2142,SK NANGOH,PETI SURAT 34,BELURAN,90107,089263001,TIADA
435,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2143,SK BALABAN JAYA,WDT 17,BELURAN,90109,089514914,089514914
436,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2147,SK ABUAN,"SK. ABUAN, PETI SURAT 27",BELURAN,90107,TIADA,TIADA
437,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2148,SK PANTAI BORING,"SK PANTAI BORING, PETI SURAT 27",BELURAN,90107,TIADA,TIADA
438,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2149,SK MOYNOD,WDT 1,BELURAN,90109,TIADA,TIADA
439,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2150,SK SERI PAGI,PETI SURAT27,BELURAN,90107,TIADA,TIADA
440,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2153,SK JAYA BAKTI,PETI SURAT 27,BELURAN,90107,089565436,TIADA
441,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2154,SK PINANGKAU,"JETI PEKAN BELURAN, SK PINANGKAU PETI SURAT 27",BELURAN,90107,TIADA,TIADA
442,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2155,SK SUNGAI NAFAS,PETI SURAT 21,BELURAN,90107,TIADA,TIADA
443,SABAH,"PPD LABUK & SUGUT",Kebangsaan,XBA2156,SK TANGKARASON,"SK TANGKARASON, PETI SURAT 27",BELURAN,90107,"",TIADA
