BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
632,PERAK,"PPD LARUT/MATANG/SE",Jenis Kebangsaan (T),ABD6108,SJK(T) LADANG MALAYA,JALAN TAIPING SELAMA,SELAMA,34100,058392142,058392142
633,PERAK,"PPD LARUT/MATANG/SE",Jenis Kebangsaan (T),ABD6110,SJK(T) LADANG SIN WAH,JALAN LADANG SIN WAH,KAMUNTING,34600,058836578,058836578
634,PERAK,"PPD LARUT/MATANG/SE",Jenis Kebangsaan (T),ABD6112,SJK(T) LADANG LAUDERDALE,MATANG,TAIPING,34750,058477185,058477185
635,PERAK,"PPD LARUT/MATANG/SE",Jenis Kebangsaan (T),ABD6113,SJK(T) LADANG MATANG,LADANG MATANG,MATANG,34750,058410061,058410061
636,PERAK,"PPD LARUT/MATANG/SE",Jenis Kebangsaan (T),ABD6114,SJK(T) KG JEBONG LAMA,KAMPUNG JEBONG LAMA,SIMPANG,34700,058410059,058410059
637,PERAK,"PPD LARUT/MATANG/SE",Jenis Kebangsaan (T),ABD6115,SJK(T) KAMPONG BARU BATU MATANG,KAMPONG BARU BATU MATANG,MATANG,34750,058412015,058412015
638,PERAK,"PPD LARUT/MATANG/SE",Jenis Kebangsaan (T),ABD6116,SJK(T) LADANG GETAH TAIPING,"BATU 14, JALAN BRUAS",TRONG,34800,058577607,058577607
639,PERAK,"PPD LARUT/MATANG/SE",Jenis Kebangsaan (T),ABD6117,SJK(T) LADANG ALLAGAR,BATU 20,TRONG,34800,058500046,TIADA
640,PERAK,"PPD LARUT/MATANG/SE",Jenis Kebangsaan (T),ABD6118,SJK(T) LADANG TEMERLOH,LADANG TEMERLOH,TRONG,34800,058545007,058545007
641,PERAK,"PPD LARUT/MATANG/SE",Jenis Kebangsaan (T),ABD6120,SJK(T) LADANG STOUGHTON,BATU KURAU,BATU KURAU,34510,058801085,058801085
642,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6001,SK LONG JAAFAR,LORONG 1 JALAN KAMPUNG JANA SAMBUNGAN,KAMUNTING,34600,058073704,058050420
643,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6002,SK ASAM KUMBANG,ASAM KUMBANG,TAIPING,34000,058061499,058061099
644,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6003,SK LAKSAMANA,JALAN TAIPING,KUALA SEPETANG,34650,058581084,058581084
645,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6004,SK MATANG,JALAN HUJUNG MATANG,MATANG,34750,058483244,058479562
646,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6005,SK NGAH IBRAHIM,JALAN MATANG,MATANG,34750,058581162,058581162
647,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6006,SK MATANG GELUGUR,JALAN MATANG GELUGOR,MATANG,34750,058411985,058411985
648,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6007,SK SIMPANG,TAMAN KOTA JAYA,SIMPANG,34700,058476373,058479901
649,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6008,SK SULTAN YUSSUF AMDR,JALAN KAMUNTING LAMA,TAIPING,34000,058069904,058069513
650,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6009,SK TAIPING,JALAN TAMING SARI,TAIPING,34000,058074650,058054436
651,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6010,SK SERI AMAN,JALAN POKOK ASSAM,TAIPING,34000,058081046,058060127
652,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6011,SK CHANGKAT LARUT,JALAN AYER KUNING,CHANGKAT JERING.,34850,058551502,058554514
653,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6012,SK BENDANG SIAM,JALAN TRONG,CHANGKAT JERING,34850,058554968,058554982
654,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6013,SK TOH JOHAN,JALAN BERUAS,TRONG,34800,058577223,058578017
655,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6014,SK TEMELOK,PEKAN TEMELOK,TRONG,34800,058500317,058500317
656,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6015,SK PADANG GAJAH,JALAN BERUAS,TRONG,34800,058545581,058544541
657,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6016,SK SUNGAI TINGGI,JALAN PANTAI REMIS-TAIPING,TRONG,34800,058544930,058544930
658,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6017,SK BATU HAMPAR,BATU26 JALAN TAIPING-BERUAS,BERUAS,32700,058500272,058500272
659,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6018,SK CHANGKAT JERING,JALAN KUALA KANGSAR,CHANGKAT JERING,34850,058551407,058554946
660,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6019,SK JELUTONG,JALAN KUALA KANGSAR,CHANGKAT JERING,34850,058554154,058554392
661,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6020,SK DATO' PANGLIMA BKT GANTANG,JALAN KUALA KANGSAR,CHANGKAT JERING,34850,058551149,058551301
662,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6021,SK CHANGKAT IBUL,CHANGKAT JERING,TAIPING,34850,058552611,058554337
663,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6022,SK SULTAN ABDULLAH,KG CHEH,CHANGKAT JERING,34850,058553966,058554828
664,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6023,SK TOH SAJAK,JALAN BESAR BATU KURAU,BATU KURAU,34500,058883174,058883106
665,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6024,SK KAMPONG PERAK,KAMPONG PERAK,BATU KURAU,34500,058880649,058883592
666,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6025,SK KAMPUNG GUDANG,JALAN KAMPUNG GUDANG,BATU KURAU,34520,058411811,058882336
667,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6026,SK KAMPUNG REPOH,JALAN BESAR KAMPONG REPOH,BATU KURAU,34500,058882933,058882566
668,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6027,SK KAMPUNG YAMAN,BATU 20,BATU KURAU,34520,058882343,058882343
669,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6028,SK KAMPUNG RELANG,JALAN KAMPONG RELANG,BATU KURAU,34520,058412018,058412018
670,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6029,SK JELAI,"JALAN BESAR, JELAI",BATU KURAU,34520,058880244,058880244
671,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6030,SK PANTAI BESAR,JALAN PANTAI BESAR,BATU KURAU,34520,058882711,058882711
672,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6031,SK PONDOK TANJONG,JALAN SEKOLAH,TAIPING,34010,058412046,058412049
673,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6032,SK ULU SEPETANG,TAIPING,TAIPING,34010,058836855,058837169
674,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6033,SK HAJI WAN JAAFAR,"JALAN KAMPONG MASJID, IJOK",BATU KURAU,34510,058803078,058803078
675,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6034,SK SUNGAI JERNIH,"JALAN SUNGAI JERNIH,IJOK",BATU KURAU,34510,058803378,058802380
676,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6035,SK SRI KURAU,ANAK  KURAU,BATU KURAU,34500,058882455,058882455
677,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6036,SK SRI SELAMA,JALAN SIR CHULAN,SELAMA,34100,058393958,058391263
678,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6037,SK TEBING TINGGI,KUBU GAJAH,SELAMA,34130,058392831,058392831
679,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6038,SK SUNGAI DENDANG,JALAN KUBU GAJAH,SELAMA,34130,058802471,058802471
680,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6039,SK BAGAN BAHARU,BAGAN BAHARU,BATU KURAU,34510,058801525,058801525
681,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6040,SK RANTAU PANJANG,PEKAN RANTAU PANJANG,RANTAU PANJANG,34140,058392699,058392699
682,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6041,SK ULU MENGKUANG,"JALAN MESJID, ULU MENGKUANG",RANTAU PANJANG,34140,0165353496,""
683,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6042,SK BANGGOL JAS,BANGGOL JAS,RANTAU PANJANG,34140,058394229,058394229
684,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6043,SK SUNGAI BAYOR,SUNGAI BAYOR,RANTAU PANJANG,34140,058392036,058392036
685,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6044,SK TOH RAKNA SAKTI,SUNGAI RAMBUTAN,RANTAU PANJANG,34140,058392473,058392473
686,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6045,SK SUNGAI SIPUTEH,KAMPUNG SUNGAI SIPUTEH,RANTAU PANJANG,34140,058392471,058396191
687,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6046,SK SULTAN IDRIS II,FELDA IJOK,SELAMA,34120,058801203,058801203
688,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6047,SK BUKIT BERTAM,KAMPUNG BUKIT BERTAM,RANTAU PANJANG,34140,044170140,044170140
689,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6049,SK SUNGAI ARA,KAMPUNG SUNGAI ARA,BATU KURAU,34520,058883713,058883713
690,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6050,SK (RTBK) PONDOK TANJONG,KUBU GAJAH,SELAMA,34130,058392314,058392314
691,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6051,SK KAMUNTING,JALAN SEKOLAH RENDAH 1,KAMUNTING,34600,058911191,058915771
692,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6052,SK PENDIDIKAN KHAS TAIPING (P),JALAN TAMING SARI,TAIPING,34000,058080252,058089451
693,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6053,SK PENGKALAN AUR,JALAN TAMAN KAYA,TAIPING,34000,058479758,058478806
694,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6054,SK AYER PUTEH,JALAN BARU AYER PUTEH,SIMPANG,34700,058915711,058915314
695,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6055,SK BUKIT JANA,"BATU 4, JALAN BATU KURAU",KAMUNTING,34600,058839231,058836402
696,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6056,SK KAMPUNG JAMBU,JALAN RAMBUTAN,TAIPING,34000,058052720,058084552
697,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6057,SK PERMATANG RAJA,JALAN SEKOLAH,PANTAI REMIS,34900,058545801,058545801
698,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6058,SK TAMAN PANGLIMA,ASAM KUMBANG,TAIPING,34000,058068628,058077682
699,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6059,SK TAMAN JANA,JALAN JANA MULIA 5,KAMUNTING,34600,058057017,058057017
700,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6060,SK KAMPUNG BOYAN,KAMPUNG BOYAN,TAIPING,34000,058052693,058052693
701,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABA6061,SK TAMAN PALMA,"LORONG PG/2, TAMAN PALMA",KAMUNTING,34600,058911102,058911115
702,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABB6062,SK KING EDWARD VII (1),JALAN STESEN,TAIPING,34000,058073749,058072453
703,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABB6063,SK KING EDWARD VII (2),JALAN LUMBA KUDA,TAIPING,34000,058073711,058073711
704,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABB6064,SK ST GEORGE 1,NO 2 JALAN MUZIUM HULU,TAIPING,34000,058073539,058053391
705,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABB6066,SK (P) TREACHER METHODIST,JALAN LUMBA KUDA,TAIPING,34000,058073314,058063824
706,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABB6067,SK KLIAN PAUH,JALAN LUMBA KUDA,TAIPING,34000,058072476,058081736
707,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABB6068,SK CONVENT KOTA,JALAN CONVENT,TAIPING,34000,058072478,058064492
708,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABB6069,SK CONVENT AULONG,JALAN GEREJA,TAIPING,34000,058073955,058073955
709,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABB6070,SK ALL SAINTS',JALAN KAMUNTING,KAMUNTING,34600,058073933,058073933
710,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABB6071,SK SELAMA,JALAN MENTERI,SELAMA,34100,058394264,058391186
711,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABB6072,SK BATU KURAU,JALAN BESAR BATU KURAU,BATU KURAU,34500,058881161,058881163
712,PERAK,"PPD LARUT/MATANG/SE",Kebangsaan,ABB6073,SK METHODIST,JALAN POKOK ASSAM,TAIPING,34000,058073677,058073677
713,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1046,SJK(C) HWA LIAN (1),JALAN PASIR BOGAK,PANGKOR,32300,056851272,056851272
714,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1047,SJK(C) HWA LIAN (2),SUNGAI PINANG BESAR,PANGKOR,32300,056851282,056851282
715,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1048,SJK(C) ENG LING,JALAN TITI PANJANG,LUMUT,32200,056834116,056834116
716,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1049,SJK(C) PING MIN,KG. PUNDUT,LUMUT,32200,056835754,056835754
717,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1051,SJK(C) KUR SENG,KAMPUNG SITIAWAN,SITIAWAN,32000,056919008,056919008
718,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1052,SJK(C) CHUNG CHENG,JALAN RAJA OMAR,SITIAWAN,32000,056911067,056922028
719,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1053,SJK(C) UK ING,KG CINA,SITIAWAN,32000,056912352,056912352
720,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1054,SJK(C) CHINESE NATIONAL,KG. KOH,SITIAWAN,32000,056911167,056911167
721,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1055,SJK(C) UK DIH,"JLN LEKIR, KG KOH",SITIAWAN,32000,056911169,056911169
722,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1056,SJK(C) CHIEN HUA,SIMPANG DUA,SITIAWAN,32010,056919522,056919522
723,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1057,SJK(C) PEKAN GURNEY,PEKAN GURNEY,SITIAWAN,32000,056914203,056914203
724,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1058,SJK(C) SIMPANG LIMA,SIMPANG  LIMA,SITIAWAN,32010,056921039,056921039
725,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1059,SJK(C) KOK MING,KG. BAHRU(L),AYER TAWAR,32400,056924253,056924253
726,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1061,SJK(C) AYER TAWAR,JALAN AYER TAWAR,AYER TAWAR,32400,056722263,056722263
727,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1062,SJK(C) MIN TE,JLN SEKOLAH,AYER TAWAR,32400,056722152,056727892
728,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1063,SJK(C) KAMPUNG JERING,KAMPUNG JERING,AYER TAWAR,32400,056725808,056725808
729,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1064,SJK(C) PEI MIN,KG RAJA HITAM,AYER TAWAR,32400,056728564,056728564
730,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1065,SJK(C) KAMPONG MERBAU,JALAN PANTAI REMIS,AYER TAWAR,32400,056725818,056725818
731,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1066,SJK(C) KHUEN HEAN,CHANGKAT KRUING,CHANGKAT KRUING,32500,056752511,056752511
732,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1067,SJK(C) SUNGAI BATU,SUNGAI BATU,PANTAI REMIS,34900,056775675,056775675
733,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1068,SJK(C) PEI MIN,SEGARI,LUMUT,32200,056775286,056775286
734,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1069,SJK(C) TIT BIN,PANTAI REMIS,PANTAI REMIS,34900,056771626,056771626
735,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1070,SJK(C) PEI CHING,JALAN BERUAS TAIPING,BERUAS,32700,056749934,056749934
736,PERAK,PPD MANJUNG,Jenis Kebangsaan (C),ABC1071,SJK(C) YEN MIN,BAGAN PANCHOR,PANTAI REMIS,34900,056776508,056776508
737,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1073,SJK(T) MAHA GANESA VIDDYASALAI,KAMPUNG SELAMAT,SITIAWAN,32000,056913494,056913494
738,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1075,SJK(T) PANGKOR,JALAN PANGKOR,PANGKOR,32300,056855921,056855921
739,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1077,SJK(T) PENGKALAN BARU,PENGKALAN BARU,PANTAI REMIS,34900,056777101,056777101
740,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1078,SJK(T) LADANG HUNTLY,LADANG HUNTLY,PANTAI REMIS,34900,TIADA,TIADA
741,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1079,SJK(T) LADANG SOGOMANA,LADANG SOGOMANA,CHANGKAT KRUING,32500,056752967,056752967
742,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1082,SJK(T) LADANG AYER TAWAR,LADANG AYER TAWAR,AYER TAWAR,32400,056727127,056727127
743,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1083,SJK(T) KAMPONG TUN SAMBANTHAN,JALAN LADANG ULU AYER TAWAR,AYER TAWAR,32400,056751536,056751536
744,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1084,SJK(T) LADANG CASHWOOD,LADANG CASHWOOD,AYER TAWAR,32400,056751930,056751930
745,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1085,SJK(T) KAMPUNG COLUMBIA,JALAN KAMPUNG COLUMBIA,AYER TAWAR,32400,056724429,056724429
746,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1086,SJK(T) LADANG WALBROOK,LADANG WALBROOK,SITIAWAN,32000,056922608,056922608
747,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1087,SJK(T) LADANG SG WANGI II,JALAN BERUAS,SITIAWAN,32000,056923055,056923055
748,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1089,SJK(T) MUKIM PUNDUT,"KOMPLEKS SEKOLAH WAWASAN MANJUNG, SJK(T) MUKIM PUNDUT",LUMUT,32200,056889289,056889289
749,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1091,SJK(T) KAMPUNG KAYAN,KAMPUNG KAYAN,SITIAWAN,32030,056792957,056792957
750,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1092,SJK(T) AYER TAWAR,JALAN BESAR AYER TAWAR,AYER TAWAR,32400,056724091,056724091
751,PERAK,PPD MANJUNG,Jenis Kebangsaan (T),ABD1093,SJK(T) BERUAS,JALAN BERUAS,BERUAS,32700,056740681,056740681
752,PERAK,PPD MANJUNG,Kebangsaan,ABA1001,SK DENDANG,KAMPUNG DENDANG,BERUAS,32700,052560031,052560031
753,PERAK,PPD MANJUNG,Kebangsaan,ABA1002,SK BERUAS,JALAN PARIT,BERUAS,32700,056740696,056749009
754,PERAK,PPD MANJUNG,Kebangsaan,ABA1003,SK KAMPUNG KOTA,JALAN SITIAWAN,BERUAS,32700,056748048,056748048
755,PERAK,PPD MANJUNG,Kebangsaan,ABA1004,SK GELONG GAJAH,KAMPUNG KEDAH,BERUAS,32700,056721145,056721145
756,PERAK,PPD MANJUNG,Kebangsaan,ABA1005,SK CHANGKAT CHERMIN,CHANGKAT CHERMIN,AYER TAWAR,32400,053765253,053765253
757,PERAK,PPD MANJUNG,Kebangsaan,ABA1006,SK AYER TAWAR,JALAN AYER TAWAR PANTAI REMIS,AYER TAWAR,32400,056724248,056724248
758,PERAK,PPD MANJUNG,Kebangsaan,ABA1007,SK PANCHOR,JALAN PANTAI REMIS TAIPING,PANTAI REMIS,34900,056775795,056773528
759,PERAK,PPD MANJUNG,Kebangsaan,ABA1008,SK PENGKALAN BAHARU,PENGKALAN BAHARU,PANTAI REMIS,34900,056775595,056775595
760,PERAK,PPD MANJUNG,Kebangsaan,ABA1009,SK SUNGAI BATU,KAMPUNG SUNGAI BATU,PANTAI REMIS,34900,056774660,056777529
761,PERAK,PPD MANJUNG,Kebangsaan,ABA1010,SK LADANG HUNTLY,LADANG HUNTLY,CHANGKAT KERUING,32500,056752168,056752168
762,PERAK,PPD MANJUNG,Kebangsaan,ABA1011,SK SEGARI,JALAN PANTAI REMIS DAMAR LAUT,LUMUT,32200,056774473,056774473
763,PERAK,PPD MANJUNG,Kebangsaan,ABA1012,SK NAKHODA MUHAMMAD TAIB,BATU 3 SEGARI,LUMUT,32200,056777151,056777151
764,PERAK,PPD MANJUNG,Kebangsaan,ABA1013,SK SUNGAI RAMAI,KG. SG. RAMAI,AYER TAWAR,32400,056721259,056721259
765,PERAK,PPD MANJUNG,Kebangsaan,ABA1014,SK SUNGAI WANGI,JALAN BRUAS,AYER TAWAR,32400,056924192,056924192
766,PERAK,PPD MANJUNG,Kebangsaan,ABA1015,SK SERI SELAMAT,LORONG SELAMAT,SITIAWAN,32000,056922495,056926143
767,PERAK,PPD MANJUNG,Kebangsaan,ABA1016,SK SITIAWAN,KAMPONG SITIAWAN,SITIAWAN,32000,056923754,056923754
768,PERAK,PPD MANJUNG,Kebangsaan,ABA1017,SK LEKIR,BATU 8,SITIAWAN,32020,056792764,056792764
769,PERAK,PPD MANJUNG,Kebangsaan,ABA1018,SK MUHAMMAD SAMAN,PASIR PANJANG LAUT,SERI MANJUNG,32040,056939610,056939611
770,PERAK,PPD MANJUNG,Kebangsaan,ABA1019,SK BATU SEPULUH,LEKIR,SITIAWAN,32020,056791206,056791951
771,PERAK,PPD MANJUNG,Kebangsaan,ABA1020,SK SUNGAI TIRAM,SUNGAI TIRAM,SITIAWAN,32020,056690576,056690576
772,PERAK,PPD MANJUNG,Kebangsaan,ABA1021,SK DATO' ISHAK,"KAMPUNG PADANG TEMBAK, TELUK MUROK",LUMUT,32200,056835440,056834332
773,PERAK,PPD MANJUNG,Kebangsaan,ABA1022,SK LUMUT,JLN ISKANDAR SHAH,LUMUT,32200,056835322,056835322
774,PERAK,PPD MANJUNG,Kebangsaan,ABA1023,SK SERI PANGKOR,JALAN PASIR BOGAK,PANGKOR,32300,056851193,056855911
775,PERAK,PPD MANJUNG,Kebangsaan,ABA1024,SK TELAGA NENAS,KG TELAGA NANAS,AYER TAWAR,32400,056751634,056751634
776,PERAK,PPD MANJUNG,Kebangsaan,ABA1025,SK KAMPUNG BAHARU,KAMPONG BAHARU (L),AYER TAWAR,32400,056915975,056915975
777,PERAK,PPD MANJUNG,Kebangsaan,ABA1026,SK KAYAN,JALAN TELUK INTAN - SITIAWAN,SITIAWAN,32030,056792712,056792712
778,PERAK,PPD MANJUNG,Kebangsaan,ABA1027,SK PANGKALAN TLDM,PANGKALAN TLDM,LUMUT,32100,056835890,056838527
779,PERAK,PPD MANJUNG,Kebangsaan,ABA1028,SK SERI MANJUNG,BANDAR BARU SERI MANJUNG,SERI MANJUNG,32040,056881014,056889855
780,PERAK,PPD MANJUNG,Kebangsaan,ABA1029,SK PANTAI REMIS,JALAN RUMAH MURAH,PANTAI REMIS,34900,056774375,056777586
781,PERAK,PPD MANJUNG,Kebangsaan,ABA1030,SK GUGUSAN LEKIR,D/A FELCRA GUGUSAN LEKIR,SITIAWAN,32000,056923687,056926126
782,PERAK,PPD MANJUNG,Kebangsaan,ABA1031,SK PANGKALAN TLDM II,PANGKALAN TLDM,LUMUT,32100,056834914,056838079
783,PERAK,PPD MANJUNG,Kebangsaan,ABA1032,SK KPG. DATO' SERI KAMARUDDIN,KPG DATO' SERI KAMARUDDIN,SERI MANJUNG,32040,056886616,056886616
784,PERAK,PPD MANJUNG,Kebangsaan,ABA1033,SK SERI SITIAWAN,MANJUNG RAYA,SERI MANJUNG,32040,056882087,056882326
785,PERAK,PPD MANJUNG,Kebangsaan,ABA1034,SK SERI BAYU,"PETI SURAT 26 KOMPLEKS SEKOLAH WAWASAN MANJUNG",SERI MANJUNG,32040,056888950,056883866
786,PERAK,PPD MANJUNG,Kebangsaan,ABA1035,SK SERI SAMUDERA,MANJUNG RAYA,SERI MANJUNG,32040,056881909,056883703
787,PERAK,PPD MANJUNG,Kebangsaan,ABB1039,SK METHODIST (ACS),JALAN LIN CHEN MEI,SITIAWAN,32000,056911160,056928979
788,PERAK,PPD MANJUNG,Kebangsaan,ABB1040,SK METHODIST (ACS),JALAN PEGAWAI,LUMUT,32200,056835389,056833925
789,PERAK,PPD MANJUNG,Kebangsaan,ABB1041,SK METHODIST,JALAN BESAR,AYER TAWAR,32400,056722142,056722142
790,PERAK,PPD MANJUNG,Kebangsaan,ABB1042,SK CONVENT,JALAN RAJA OMAR,SITIAWAN,32000,056911570,056911570
791,PERAK,PPD MANJUNG,Kebangsaan,ABB1043,SK SIMPANG EMPAT,"D/A SMK AHMAD BOESTAMAM, JALAN HAJI MOHD ALI",SITIAWAN,32000,056911246,056917789
792,PERAK,PPD MANJUNG,Kebangsaan,ABB1044,SK ST. FRANCIS,JALAN RAJA OMAR,SITIAWAN,32000,056911101,056911101
793,PERAK,PPD MANJUNG,Kebangsaan,ABB1045,SK GANGGA,JALAN PARIT BERUAS,BERUAS,32700,056748872,056748872
794,PERAK,"PPD PERAK TENGAH",Jenis Kebangsaan (C),ABC8401,SJK(C) CHUNG HWA,JALAN BELANJA,PARIT,32800,053771241,053771241
795,PERAK,"PPD PERAK TENGAH",Jenis Kebangsaan (T),ABD8451,SJK(T) LADANG GLENEALY,JALAN TAMAN SRI ARA,PARIT,32800,053772476,053772476
796,PERAK,"PPD PERAK TENGAH",Jenis Kebangsaan (T),ABD8452,SJK(T) LADANG SERAPOH,LADANG SERAPOH,PARIT,32810,057432786,057432786
797,PERAK,"PPD PERAK TENGAH",Jenis Kebangsaan (T),ABD8453,SJK(T) LADANG BULOH AKAR,LADANG BULUH AKAR,PARIT,32810,052563860,052563860
798,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8201,SK SUNGAI GALAH,"KAMPONG SUNGAI GALAH,JALAN TANJONG TUALANG",TANJUNG TUALANG,31800,053600010,053600010
