BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
160,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Jenis Kebangsaan (T),PBD0036,SJK(T) BKT MERTAJAM,JLN BERJAYA,BUKIT MERTAJAM,14000,045308030,045385700
161,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Jenis Kebangsaan (T),PBD0037,SJK(T) LDG ALMA,"JALAN ROZHAN, ALMA",BUKIT MERTAJAM,14000,045517685,045517685
162,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Jenis Kebangsaan (T),PBD0038,SJK(T) LADANG PRYE,PERAI,PERAI,13700,043978758,043978758
163,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Jenis Kebangsaan (T),PBD2080,SJK(T) PERAI,"LRG PERAI UTAMA 1, TMN PRIMA PRAI,",PERAI,13600,043904927,043904927
164,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0001,SK ALMA,JALAN ALMA,BUKIT MERTAJAM,14000,045525784,045513316
165,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0002,SK BUKIT TEH,BUKIT TEH,BUKIT MERTAJAM,14020,045511791,045511791
166,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0003,SK GUAR PERAHU,"GUAR PERAHU,  KUBANG SEMANG",BUKIT MERTAJAM,14400,045213271,045222518
167,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0005,"SK JALAN BAHARU, PERAI",JALAN BARU,PERAI,13700,043901007,043995673
168,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0006,SK JUARA,CHEROK TO' KUN,BUKIT MERTAJAM,14000,045392976,045372976
169,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0007,SK JURU,SIMPANG AMPAT,SIMPANG AMPAT,14100,045073904,04-5073904
170,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0008,SK KEBUN SIREH,JALAN KEBUN SIREH,BUKIT MERTAJAM,14000,045077995,045084022
171,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0009,SK KHIR JOHARI,JALAN PERAI,PERAI,13600,043901178,043901178
172,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0010,SK MACANG BUBOK,"JALAN GAJAH MATI, MACHANG BUBOK,",BUKIT MERTAJAM,14020,045512771,045512771
173,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0011,SK MENGKUANG,BUKIT MERTAJAM,BUKIT MERTAJAM,14000,045215422,045215422
174,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0012,SK PERMATANG PASIR,PERMATANG PAUH,BUKIT MERTAJAM,13500,043906848,043906848
175,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0013,SK PERMATANG PAUH,PERMATANG PAUH,PERMATANG PAUH,13500,043905103,043981593
176,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0014,SK PERMATANG TOK KANDU,PERMATANG PAUH,BUKIT MERTAJAM,13500,043906516,043984803
177,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0015,SK SERI PENANTI,KUBANG SEMANG,BUKIT MERTAJAM,14400,045213245,045213245
178,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0016,SK SUNGAI RAMBAI,JALAN MANGGIS,BUKIT MERTAJAM,14000,045395105,045395105
179,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0017,SK TANAH LIAT,"",BUKIT MERTAJAM,14000,045386675,045386675
180,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0018,SK SEBERANG JAYA,"PERSIARAN SIAKAP, SEBERANG JAYA",PERAI,13700,043990730,043985022
181,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0019,SK SEBERANG JAYA 2,"LENGKOK TENGGIRI, BANDAR SEB JAYA,",PERAI,13700,043906690,043904632
182,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0020,SK TAMAN INDERAWASIH,"TINGKAT KIKIK 2, TAMAN INDERAWASIH",PERAI,13600,043973570,043973570
183,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0021,SK BUKIT INDERA MUDA,KUBANG SEMANG,BUKIT MERTAJAM,14400,045213029,045213029
184,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0022,SK BUKIT MINYAK,JALAN BUKIT MINYAK,BUKIT MERTAJAM,14000,045078057,045080239
185,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0023,SK ALMA JAYA,"ALMA,",BUKIT MERTAJAM,14000,045512122,045512122
186,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0024,SRPK ALMA (PENGLIHATAN),JALAN BUKIT MINYAK,BUKIT MERTAJAM,14000,045082026,045071439
187,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0025,SK SERI IMPIAN,"JALAN GUAR PERAHU, KUBANG SEMANG",BUKIT MERTAJAM,14400,045224158,045224158
188,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0026,SK BANDAR BARU PERDA,BANDAR BARU PERDA,BUKIT MERTAJAM,14000,045306039,045306040
189,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0027,SK PAUH JAYA,"PAUH JAYA,",PERMATANG PAUH,13500,043976139,043976139
190,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0028,SK PERMAI INDAH,BUKIT MINYAK,BUKIT MERTAJAM,14000,045023357,045023358
191,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0029,SK MACHANG BUBOK II,"JALAN MACHANG BUBOK 1, TAMAN MACHANG BUBOK",BUKIT MERTAJAM,14020,045521475,045521475
192,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBA0030,SK TAMAN IMPIAN,TAMAN IMPIAN RIA,BUKIT MERTAJAM,14000,045871620,04-5871659
193,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBB0018,SK CONVENT,JALAN KULIM,BUKIT MERTAJAM,14000,045398727,045398727
194,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBB0019,SK STOWELL,JALAN REES,BUKIT MERTAJAM,14000,045303993,045303993
195,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBB0021,SK KG BARU,"JALAN BERJAYA,",BUKIT MERTAJAM,14000,045393623,045385794
196,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PBB2078,SK ST MARK (M),"LORONG TIGA PERAI,",PERAI,13600,043902179,043992179
197,PULAU PINANG,"PPD SEBERANG PRAI TENGAH",Kebangsaan,PCT0002,SEKOLAH RENDAH ISLAM AL MASRIYAH,"1267,JALAN ABDUL KADIR",BUKIT MERTAJAM,14000,045371705,045305521
198,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1044,SJK(C) SHANG WU,"JALAN LA SALLE,",GEORGETOWN,11400,048282070,048282070
199,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1045,SJK(C) PEREMPUAN CHINA,2-D JALAN GOTTLIEB,GEORGETOWN,10350,042264016,042281864
200,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1046,SJK(C) AIK HUA,93 LEBUH MUNTRI,GEORGETOWN,10200,042617954,042617954
201,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1048,SJK(C) BENG TEIK CAWANGAN,244-P JELUTONG BARAT,GEORGETOWN,11600,042814180,042814180
202,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1049,SJK(C) CHIAO NAN,279 JALAN THEAN TEIK,AYER ITAM,11500,048287812,048287812
203,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1050,SJK(C) JELUTONG,"99-A, JALAN TAN SRI TEH EWE LIM.",GEORGETOWN,11600,046603300,046573681
204,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1051,SJK(C) CHUNG HWA CONFUCIAN 'A',JALAN IBBETSON,AYER ITAM,11400,048288961,048288961
205,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1052,SJK(C) CHUNG HWA CONFUCIAN 'B',2 JALAN IBBETSON,AYER ITAM,11400,048285834,048285834
206,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1053,SJK(C) CONVENT DATUK KERAMAT,"421, JALAN DATUK KERAMAT",GEORGETOWN,10150,042272502,042263494
207,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1054,SJK(C) ENG CHUAN,48 LEBUH KATZ,GEORGETOWN,10300,042611332,042611332
208,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1055,SJK(C) HAN CHIANG,3 JALAN LIM LEAN TENG,GEORGETOWN,11600,042811242,042811242
209,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1056,SJK(C) HENG EE,31 JALAN MACALISTER,GEORGETOWN,10400,042260566,042260566
210,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1057,SJK(C) HUN BIN,JALAN BUNGA KACA PIRING,TANJUNG BUNGAH,11200,048901871,048901871
211,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1058,SJK(C) KEONG HOE,JALAN SUNGAI DUA,GELUGOR,11700,046586528,046576949
212,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1059,SJK(C) KHENG TEAN,"7, JALAN VAN PRAAGH",GEORGETOWN,11600,042814588,042814588
213,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1060,SJK(C) KONG MIN PUSAT,"39-A, JALAN AIR ITAM,",AYER ITAM,11500,048283253,048297023
214,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1061,SJK(C) KONG MIN CAWANGAN SATU,"611-C, JALAN BALIK PULAU",AYER ITAM,11500,048281280,048281280
215,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1062,SJK(C) KONG MIN CAWANGAN KEDUA,JALAN PAYA TERUBONG,AYER ITAM,11060,048283469,048283469
216,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1063,SJK(C) KWANG HWA,"JALAN SULTAN AZLAN SHAH, SUNGAI NIBONG",BAYAN LEPAS,11900,046430313,046444092
217,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1064,SJK(C) LI TEK 'A',356 PENGKALAN WELD,GEORGETOWN,10300,042622068,042622068
218,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1065,SJK(C) LI TEK 'B',356 PENGKALAN WELD,GEORGETOWN,10300,042627122,042627122
219,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1066,SJK(C) LI TEK CAWANGAN,"356,PENGKALAN WELD",GEORGETOWN,10300,042629480,042629480
220,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1067,SJK(C) MIN SIN,"86, JALAN TUN DR. AWANG, RELAU,",BAYAN LEPAS,11900,046422488,046422488
221,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1068,SJK(C) MOH GHEE (PUSAT),"114, LORONG PERAK",GEORGETOWN,11600,042812684,042812684
222,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1069,SJK(C) MOH GHEE CAWANGAN,"136, JALAN JELUTONG",GEORGETOWN,11600,042813288,042813288
223,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1070,SJK(C) PAI CHAI,"200, JALAN BATU FERINGGI",BATU FERINGGI,11100,048813439,048813439
224,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1071,SJK(C) PHEI SHIN,410A JALAN BUKIT DUMBAR,GEORGETOWN,11600,046585619,046585619
225,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1072,SJK(C) PHOR TAY,19-A  JALAN BAGAN JERMAL,GEORGETOWN,10250,042275503,042275503
226,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1073,SJK(C) POAY WAH,"725, JALAN TANJUNG BUNGA",TANJUNG BUNGAH,11200,048904627,048904627
227,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1074,SJK(C) SHIH CHUNG PUSAT,72-A LOVE LANE,GEORGETOWN,10200,042610086,042610086
228,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1075,SJK(C) SHIH CHUNG CAWANGAN,"7, LEBUH NIPAH DUA, SG. NIBONG",BAYAN LEPAS,11900,046401221,046463235
229,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1076,SJK(C) SIN KANG,JALAN THEAN TEIK,AYER ITAM,11500,048283620,048283620
230,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1077,SJK(C) SUM MIN,"1, LEBUH TYE SIN",GEORGETOWN,10300,042610827,042610827
231,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1078,SJK(C) SUM SUN,143 JALAN FREE SCHOOL,GEORGETOWN,11600,042813422,042816864
232,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1079,SJK(C) TONG SIAN,"423, JALAN DATO KERAMAT",GEORGETOWN,10150,042268226,6042268226
233,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1080,SJK(C) UNION,219  JALAN  BURMA,GEORGETOWN,10050,042276324,042295890
234,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (C),PBC1081,SJK(C) HU YEW SEAH,45 LORONG MADRAS,GEORGETOWN,10400,042270075,042270075
235,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (T),PBD1082,SJK(T) AZAD,JALAN KEBUN BUNGA,GEORGETOWN,10350,042295020,042295020
236,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (T),PBD1084,SJK(T) RAJAJI,KAMPUNG BARU,AYER ITAM,11400,048298280,048298280
237,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (T),PBD1085,SJK(T) RAMAKRISHNA,37 JALAN SCOTLAND,GEORGETOWN,10450,042294614,042294614
238,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (T),PBD1086,SJK(T) JALAN SUNGAI,"JALAN SUNGAI, PULAU PINANG",GEORGETOWN,10150,042817877,042817877
239,PULAU PINANG,PPD TIMUR LAUT,Jenis Kebangsaan (T),PBD1088,SJK(T) SUBRAMANIYA BARATHEE,SUNGAI GELUGOR,GELUGOR,11700,046572129,046572129
240,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1001,SK AYER ITAM,JALAN KAMPONG MELAYU,AYER ITAM,11500,048286785,048286785
241,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1002,SK BATU FERINGGHI,BATU FERINGGHI,GEORGETOWN,11100,048813105,048813967
242,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1003,SK DATO KRAMAT,"JALAN PERAK,",GEORGETOWN,10150,042281025,042281025
243,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1005,SK JELUTONG,JALAN JELUTONG,GEORGETOWN,11600,042813599,042813599
244,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1006,SK TAN SRI P.RAMLEE,JALAN TIMAH,GEORGETOWN,10150,042268841,042268841
245,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1008,SK SRI TANJUNG,JALAN HUTT0N,GEORGETOWN,10050,042262661,042262661
246,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1009,SK SG GELUGOR,JALAN SULTAN AZLAN SHAH,GEORGETOWN,11700,046566624,046566624
247,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1011,SK TANJUNG BUNGA,JALAN LEMBAH PERMAI,TANJUNG BUNGAH,11200,048905116,048904115
248,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1012,SK TANJONG TOKONG,"JALAN HAJI MOHD NOH, TANJONG TOKONG",GEORGETOWN,10470,048990944,048990944
249,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1014,SK MINDEN HEIGHT,"JALAN 13, CHANGKAT MINDEN",GELUGOR,11700,046570507,046551306
250,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1015,SPK JALAN HUTTON (P),JALAN HUTTON,GEORGETOWN,10050,042279835,042297092
251,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1016,SK JALAN HAMILTON,JALAN HAMILTON,GEORGETOWN,11600,042824203,042824203
252,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1017,SK BUKIT GAMBIR,JALAN BUKIT GAMBIR,GELUGOR,11700,046582201,046584151
253,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBA1018,SK SERI INDAH,"JALAN THEAN TEIK,",AYER ITAM,11500,048276350,048276350
254,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1013,SK SRI AMAN,JALAN KG MELAYU,AIR ITAM,11500,048287715,048287715
255,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1014,SK BATU LANCHANG,LORONG BATU LANCHANG,GEORGETOWN,11600,048284985,048284984
256,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1015,SK CONVENT GREEN LANE,JALAN HAMILTON,GEORGETOWN,11600,042823673,042823672
257,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1017,SK CONVENT LEBUH LIGHT,LEBUH LIGHT,GEORGETOWN,10200,042637855,042637855
258,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1019,SK CONVENT PULAU TIKUS,1A LORONG MAKTAB,GEORGETOWN,10250,042274113,042274113
259,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1021,SK FRANCIS LIGHT,JALAN PERAK,GEORGETOWN,10150,042294295,042294295
260,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1023,SK BUKIT GELUGOR,JALAN YEAP CHOR EE,GELUGOR,11700,046583823,046583823
261,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1024,SK HUTCHINGS,LEBUH FARQUHAR,GEORGETOWN,10200,042611224,042611224
262,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1025,SK PEREMPUAN ISLAND,JALAN SULTAN AHMAD SHAH,GEORGETOWN,10050,042263402,042263402
263,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1026,SK JELUTONG BARAT,LORONG SEKOLAH,JELUTONG,11600,046582395,046585795
264,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1030,SK JALAN RESIDENSI,JALAN RESIDENSI,GEORGETOWN,10450,042286659,042266658
265,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1032,SK PEREMPUAN METHODIST,"42, JALAN ANSON",GEORGETOWN,10400,042264125,042265595
266,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1033,SK PYKETT METHODIST,LEBUHRAYA PYKETT,GEORGETOWN,10400,6042275040,6042275040
267,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1034,SK ST XAVIER,JALAN SEKOLAH LASALLE,GEORGETOWN,11400,048292998,048292998
268,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1035,SK ST XAVIER CAWANGAN,"4 JALAN BROTHER JAMES, PULAU TIKUS",GEORGETOWN,10350,042266993,042266993
269,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1037,SK WELLESLEY,JALAN SULTAN AHMAD SHAH,GEORGETOWN,10050,042265843,042290062
270,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBB1039,SK PADANG TEMBAK,JALAN PADANG TEMBAK,AYER ITAM,11400,048286881,048286881
271,PULAU PINANG,PPD TIMUR LAUT,Kebangsaan,PBE1040,SPK PERSEKUTUAN (P),600H JALAN LEMBAH PERMAI,TANJUNG BUNGAH,11200,048905115,048905115
